Year,STN_Code,Monitoring_Location,State,Temp_Min_C,Temp_Max_C,pH_Min,pH_Max,Conductivity_Min,Conductivity_Max,BOD_Min,BOD_Max,NitrateN_NitriteN_Min,NitrateN_NitriteN_Max,Fecal_Coliform_Min,Fecal_Coliform_Max,Total_Coliform_Min,Total_Coliform_Max,TDS_Min,TDS_Max,Fluoride_Min,Fluoride_Max,Arsenic_Min,Arsenic_Max,Temp_Mean,Temp_Exceeds_BIS,pH_Mean,pH_Exceeds_BIS,Conductivity_Mean,BOD_Mean,NitrateN_NitriteN_Mean,NitrateN_NitriteN_Exceeds_BIS,Fecal_Coliform_Mean,Total_Coliform_Mean,TDS_Mean,TDS_Exceeds_BIS,Fluoride_Mean,Fluoride_Exceeds_BIS,Arsenic_Mean,Arsenic_Exceeds_BIS
2017,1844,BORE WELL WATER NEAR COMMISSIONARY,Bihar,28.0,32.0,7.0,7.1,1088.0,1140.0,2.0,2.0,2.0,2.0,0.0,0.0,,,,,,,,,30.0,0,7.05,0,1114.0,2.0,2.0,0,0.0,,,0,,0,,0
2017,2576,"HAND PUMP WATER AT CIVIL COURT, OFFICE, CHAPRA",Bihar,24.0,30.0,7.1,7.2,468.0,1080.0,2.0,2.0,2.0,2.0,0.0,0.0,,,,,,,,,27.0,0,7.15,0,774.0,2.0,2.0,0,0.0,,,0,,0,,0
2017,2577,"HAND PUMP WATER AT COURT CAMPOUND, AURANGABAD",Bihar,29.0,32.0,7.1,7.2,545.0,595.0,2.0,4.0,2.0,7.0,0.0,0.0,,,,,,,,,30.5,0,7.15,0,570.0,3.0,4.5,0,0.0,,,0,,0,,0
2017,2578,HAND PUMP WATER AT SARDAR PATEL BUS,Bihar,22.0,30.0,7.1,7.2,826.0,857.0,2.0,2.0,2.0,2.0,0.0,0.0,,,,,,,,,26.0,0,7.15,0,841.5,2.0,2.0,0,0.0,,,0,,0,,0
2017,2579,"TUBE WELL WATER AT COLLECTRIATE CAMPUS, STAND, BHOJPUR",Bihar,21.0,25.0,7.4,7.5,491.0,3111.0,2.0,2.0,2.0,2.0,0.0,0.0,,,,,,,,,23.0,0,7.45,0,1801.0,2.0,2.0,0,0.0,,,0,,0,,0
2017,2580,"HAND PUMP WATER FROM NAGAR PARISHAD, BUXAR",Bihar,28.0,29.0,7.1,7.3,310.0,1004.0,2.0,2.0,2.0,2.0,0.0,0.0,,,,,,,,,28.5,0,7.199999999999999,0,657.0,2.0,2.0,0,0.0,,,0,,0,,0
2017,2581,HAND PUMP WATER AT KILA GATE NEAR BHABHUA,Bihar,21.0,23.0,7.5,7.8,447.0,603.0,2.0,2.0,2.0,2.0,0.0,0.0,,,,,,,,,22.0,0,7.65,0,525.0,2.0,2.0,0,0.0,,,0,,0,,0
2017,2582,"HAND PUMP WATER AT DARBHANGA BUS STAND, RAMBAGH MITHILA UNIVERSITY, DARBHANGA",Bihar,21.0,22.0,7.4,7.6,640.0,651.0,2.0,2.0,2.0,2.0,0.0,0.0,,,,,,,,,21.5,0,7.5,0,645.5,2.0,2.0,0,0.0,,,0,,0,,0
2017,2583,"HAND PUMP WATER AT BUS STAND, GOPALGANJ DARBHANGA",Bihar,26.0,30.0,7.2,7.7,511.0,870.0,2.0,2.0,2.0,2.0,0.0,0.0,,,,,,,,,28.0,0,7.45,0,690.5,2.0,2.0,0,0.0,,,0,,0,,0
2017,2584,HAND PUMP WATER AT THAWAY MANDIR,Bihar,26.0,31.0,7.3,7.4,1040.0,1070.0,2.0,2.0,2.0,2.0,0.0,0.0,,,,,,,,,28.5,0,7.35,0,1055.0,2.0,2.0,0,0.0,,,0,,0,,0
2017,2585,"TAP WATER NEAR PANI TANKI AT JAHANABAD CAMPUS, GOPALGANJ",Bihar,26.0,26.0,6.9,7.4,410.0,1800.0,2.0,2.0,2.0,2.0,0.0,0.0,,,,,,,,,26.0,0,7.15,0,1105.0,2.0,2.0,0,0.0,,,0,,0,,0
2017,2586,"HAND PUMP WATER AT BUS STAND, KATIHAR COURT, JAHANABAD",Bihar,21.0,23.0,7.2,7.4,540.0,585.0,2.0,2.0,2.0,2.0,0.0,0.0,,,,,,,,,22.0,0,7.300000000000001,0,562.5,2.0,2.0,0,0.0,,,0,,0,,0
2017,2587,"HAND PUMP WATER NEAR SADAR HOSPITAL,",Bihar,28.0,28.0,7.4,7.4,624.0,624.0,7.0,7.0,12.0,12.0,0.0,0.0,,,,,,,,,28.0,0,7.4,0,624.0,7.0,12.0,0,0.0,,,0,,0,,0
2017,2588,"HAND PUMP WATER AT D.M OFFICE, KISHANGANJ KHAGARIA",Bihar,25.0,25.0,7.3,7.4,294.0,599.0,2.0,7.0,2.0,12.0,0.0,0.0,,,,,,,,,25.0,0,7.35,0,446.5,4.5,7.0,0,0.0,,,0,,0,,0
2017,2589,"HAND PUMP WATER NEAR D.M OFFICE,",Bihar,21.0,26.0,7.0,7.7,614.0,961.0,2.0,2.0,2.0,2.0,0.0,0.0,,,,,,,,,23.5,0,7.35,0,787.5,2.0,2.0,0,0.0,,,0,,0,,0
2017,2590,"HAND PUMP WATER AT COLLECTRIATE OFFICE, MADHEPURA",Bihar,22.0,24.0,7.4,7.5,604.0,635.0,2.0,2.0,2.0,2.0,0.0,0.0,,,,,,,,,23.0,0,7.45,0,619.5,2.0,2.0,0,0.0,,,0,,0,,0
2017,2591,TAP WATER INSIDE THE CAMPUS OF TOURIST MADHUBANI,Bihar,26.0,29.0,7.2,7.3,687.0,1200.0,2.0,2.0,2.0,2.0,0.0,0.0,,,,,,,,,27.5,0,7.25,0,943.5,2.0,2.0,0,0.0,,,0,,0,,0
2017,2592,"NALANDA-HAND PUMP WATER AT CIVIL COURT, CAFETERIA, NALANDA",Bihar,25.0,28.0,7.1,7.5,616.0,788.0,2.0,2.0,2.0,2.0,0.0,0.0,,,,,,,,,26.5,0,7.3,0,702.0,2.0,2.0,0,0.0,,,0,,0,,0
2017,2593,NAWADA-HAND PUMP WATER AT COLLECTRIATE BIHAR SARIF,Bihar,25.0,30.0,7.1,7.3,634.0,1450.0,2.0,2.0,2.0,2.0,0.0,0.0,,,,,,,,,27.5,0,7.199999999999999,0,1042.0,2.0,2.0,0,0.0,,,0,,0,,0
2017,2594,SAHARSA-HAND PUMP WATER NEAR SADAR CAMPUS,Bihar,24.0,27.0,7.0,7.6,610.0,774.0,2.0,2.0,2.0,2.0,0.0,0.0,,,,,,,,,25.5,0,7.3,0,692.0,2.0,2.0,0,0.0,,,0,,0,,0
2017,2595,SAMASTIPUR-HAND PUMP WATER HOSPITAL,Bihar,21.0,23.0,7.4,7.5,583.0,873.0,2.0,2.0,2.0,2.0,0.0,0.0,,,,,,,,,22.0,0,7.45,0,728.0,2.0,2.0,0,0.0,,,0,,0,,0
2017,2596,SITAMARHI-HAND PUMP WATER AT SHRI JANKI COLLEECTRIATE CAMPUS,Bihar,24.0,30.0,7.1,7.4,304.0,399.0,2.0,2.0,2.0,2.0,0.0,0.0,,,,,,,,,27.0,0,7.25,0,351.5,2.0,2.0,0,0.0,,,0,,0,,0
2017,2597,SIWAN-BOREWELL WATER AT COLLECTRIATE MANDIR,Bihar,27.0,34.0,7.3,7.4,563.0,1038.0,2.0,2.0,2.0,2.0,0.0,0.0,,,,,,,,,30.5,0,7.35,0,800.5,2.0,2.0,0,0.0,,,0,,0,,0
2017,2598,WELL-1 ROHTAS BOREWELL WATER FROM WATER CAMPUS,Bihar,27.0,31.0,6.9,7.4,395.0,1220.0,2.0,7.0,2.0,12.0,0.0,0.0,,,,,,,,,29.0,0,7.15,0,807.5,4.5,7.0,0,0.0,,,0,,0,,0
2017,2599,WELL-2 ROHTAS HANDPUMP WATER AT BUS TANK NEAR DHARAMSHALA SASARAM,Bihar,26.0,31.0,6.8,7.5,550.0,1200.0,2.0,2.0,2.0,2.0,0.0,0.0,,,,,,,,,28.5,0,7.15,0,875.0,2.0,2.0,0,0.0,,,0,,0,,0
2017,2600,VAISHALI TAP WATER AT RAILWAY STATION STAND SASARAM,Bihar,24.0,30.0,7.3,7.4,304.0,339.0,2.0,2.0,2.0,2.0,0.0,0.0,,,,,,,,,27.0,0,7.35,0,321.5,2.0,2.0,0,0.0,,,0,,0,,0
2017,3138,ARRAH(BHOJPUR)-BORE WELL WATER AT STATION CAMPUS HAJIPUR,Bihar,22.0,30.0,7.2,7.2,783.0,790.0,2.0,2.0,2.0,2.0,0.0,0.0,,,,,,,,,26.0,0,7.2,0,786.5,2.0,2.0,0,0.0,,,0,,0,,0
2017,3139,ARARIA-HANDPUMP WATER AT BUS STAND,Bihar,27.0,32.0,7.0,7.0,675.0,705.0,2.0,4.0,2.0,7.0,0.0,0.0,,,,,,,,,29.5,0,7.0,0,690.0,3.0,4.5,0,0.0,,,0,,0,,0
2017,3140,BETTIAH- HANDPUMP WATER AT RAILWAY,Bihar,26.0,31.0,7.1,7.4,1580.0,1589.0,2.0,7.0,2.0,12.0,0.0,0.0,,,,,,,,,28.5,0,7.25,0,1584.5,4.5,7.0,0,0.0,,,0,,0,,0
2017,3142,BIKRAMGANJ –HANDPUMP WATER AT BUS STAND LORD BUDH TEMPLE,Bihar,24.0,30.0,7.0,7.3,400.0,565.0,2.0,2.0,2.0,2.0,0.0,0.0,,,,,,,,,27.0,0,7.15,0,482.5,2.0,2.0,0,0.0,,,0,,0,,0
2017,3143,BAGAHA- HAND PUMP WATER AT BAGAHA BAZAR CHAWK,Bihar,26.0,31.0,7.0,7.3,523.0,560.0,2.0,2.0,2.0,2.0,0.0,0.0,,,,,,,,,28.5,0,7.15,0,541.5,2.0,2.0,0,0.0,,,0,,0,,0
2017,3144,BARH-HANDPUMP WATER NEAR A.N.S. COLLEGE,Bihar,25.0,26.0,7.5,7.6,525.0,796.0,2.0,2.0,2.0,2.0,0.0,0.0,,,,,,,,,25.5,0,7.55,0,660.5,2.0,2.0,0,0.0,,,0,,0,,0
2017,3145,DEHRI ON SONE-HAND PUMP WATER NEAR BARH,Bihar,23.0,25.0,6.8,7.3,642.0,785.0,2.0,2.0,2.0,2.0,0.0,0.0,,,,,,,,,24.0,0,7.05,0,713.5,2.0,2.0,0,0.0,,,0,,0,,0
2017,3146,"DUMRAON- BORE WELL WATER AT PANI TANKI, MUFFASIL THANA MORE",Bihar,22.0,28.0,7.2,7.3,820.0,896.0,2.0,2.0,2.0,2.0,0.0,0.0,,,,,,,,,25.0,0,7.25,0,858.0,2.0,2.0,0,0.0,,,0,,0,,0
2017,3147,JAYNAGAR-HANDPUMP WATER AT RAILWAY BUXAR,Bihar,20.0,21.0,7.6,7.8,315.0,620.0,2.0,2.0,2.0,2.0,0.0,0.0,,,,,,,,,20.5,0,7.699999999999999,0,467.5,2.0,2.0,0,0.0,,,0,,0,,0
2017,3148,JAMALPUR-HANPDUMP WATER AT POLICE STATION,Bihar,26.0,30.0,7.2,7.2,605.0,619.0,2.0,2.0,2.0,2.0,0.0,0.0,,,,,,,,,28.0,0,7.2,0,612.0,2.0,2.0,0,0.0,,,0,,0,,0
2017,3149,KUDRA-HANDPUMP WATER AT RAILWAY STATION STATION,Bihar,24.0,30.0,6.8,7.4,293.0,1090.0,2.0,2.0,2.0,2.0,0.0,0.0,,,,,,,,,27.0,0,7.1,0,691.5,2.0,2.0,0,0.0,,,0,,0,,0
2017,3150,MANER-HANDPUMP WATER AT MAIN ROAD NEAR,Bihar,22.0,28.0,7.3,7.6,360.0,377.0,2.0,2.0,2.0,2.0,0.0,0.0,,,,,,,,,25.0,0,7.449999999999999,0,368.5,2.0,2.0,0,0.0,,,0,,0,,0
2017,3151,MOHANIA-HANDPUMP WATER AT MOHANIA KALI MANDIR,Bihar,26.0,29.0,7.1,7.8,416.0,1150.0,2.0,2.0,2.0,2.0,0.0,0.0,,,,,,,,,27.5,0,7.449999999999999,0,783.0,2.0,2.0,0,0.0,,,0,,0,,0
2017,3152,NARKATIAGANJ-HANDPUMP WATER AT BUS GUEST HOUSE,Bihar,24.0,29.0,7.6,7.6,298.0,302.0,2.0,2.0,2.0,2.0,0.0,0.0,,,,,,,,,26.5,0,7.6,0,300.0,2.0,2.0,0,0.0,,,0,,0,,0
2017,3153,PIRO-HANDPUMP WATER AT CHURCH HIGH STAND,Bihar,23.0,29.0,6.9,7.2,515.0,914.0,2.0,7.0,2.0,12.0,0.0,0.0,,,,,,,,,26.0,0,7.050000000000001,0,714.5,4.5,7.0,0,0.0,,,0,,0,,0
2017,3154,GAYA TAPE WATER SAMPLE AT RAMKUND SCHOOL PIRO,Bihar,25.0,31.0,7.2,7.3,685.0,1800.0,2.0,7.0,2.0,12.0,0.0,0.0,,,,,,,,,28.0,0,7.25,0,1242.5,4.5,7.0,0,0.0,,,0,,0,,0
2017,3155,SUPUAL-HAND PUMP WATER AT BUS STAND,Bihar,23.0,30.0,7.4,7.5,594.0,605.0,2.0,2.0,2.0,2.0,0.0,0.0,,,,,,,,,26.5,0,7.45,0,599.5,2.0,2.0,0,0.0,,,0,,0,,0
2017,3156,SAMASTIPUR-HANDPUMP WATER AT BUS STAND,Bihar,21.0,23.0,7.6,7.7,682.0,1060.0,2.0,2.0,2.0,2.0,0.0,0.0,,,,,,,,,22.0,0,7.65,0,871.0,2.0,2.0,0,0.0,,,0,,0,,0
2017,3157,SULTANGANJ-HANDPUMP WATER AT,Bihar,30.0,30.0,7.4,7.4,305.0,305.0,2.0,2.0,2.0,2.0,0.0,0.0,,,,,,,,,30.0,0,7.4,0,305.0,2.0,2.0,0,0.0,,,0,,0,,0
2017,3158,SHERGHATI-BOREWELL WATER AT BUS STAND SULTANGANJ CHAWK,Bihar,24.0,30.0,6.8,7.2,633.0,1320.0,2.0,7.0,2.0,12.0,0.0,0.0,,,,,,,,,27.0,0,7.0,0,976.5,4.5,7.0,0,0.0,,,0,,0,,0
2017,3159,SHAHPUR-HANDPUMP WATER AT SHAHPUR HIGH,Bihar,21.0,28.0,7.1,7.2,640.0,688.0,2.0,2.0,2.0,2.0,0.0,0.0,,,,,,,,,24.5,0,7.15,0,664.0,2.0,2.0,0,0.0,,,0,,0,,0
2017,3160,RAXAUL-HAND PUMP WATER AT BUS STAND SCHOOL,Bihar,31.0,31.0,7.6,7.6,336.0,336.0,2.0,2.0,2.0,2.0,0.0,0.0,,,,,,,,,31.0,0,7.6,0,336.0,2.0,2.0,0,0.0,,,0,,0,,0
2017,3161,KATIHAR-HAND PUMP WATER AT BUS STAND,Bihar,21.0,23.0,7.2,7.3,259.0,585.0,2.0,2.0,2.0,2.0,0.0,0.0,,,,,,,,,22.0,0,7.25,0,422.0,2.0,2.0,0,0.0,,,0,,0,,0
2017,3162,VAISHALI-HANDPUMP WATER AT VAISHALI BLOCK,Bihar,24.0,34.0,7.2,7.4,759.0,794.0,2.0,2.0,2.0,2.0,0.0,0.0,,,,,,,,,29.0,0,7.300000000000001,0,776.5,2.0,2.0,0,0.0,,,0,,0,,0
2017,2039,"SECTOR 15, CHANDIGARH",Chandigarh,26.0,30.0,6.6,6.6,744.0,949.0,1.0,1.0,2.0,2.0,2.0,2.0,4.4,4.9,,,,,,,28.0,0,6.6,0,846.5,1.0,2.0,0,2.0,4.65,,0,,0,,0
2017,2040,"SECTOR 22, CHANDIGARH",Chandigarh,26.0,28.0,6.8,7.1,647.0,829.0,1.0,5.0,2.0,2.0,2.0,2.0,0.8,1.2,,,,,,,27.0,0,6.949999999999999,0,738.0,3.0,2.0,0,2.0,1.0,,0,,0,,0
2017,2043,"PALSORA VILLAGE, CHANDIGARH",Chandigarh,25.0,26.0,6.7,7.3,801.0,1171.0,1.0,7.0,2.0,2.0,2.0,4.0,0.7,1.0,,,,,,,25.5,0,7.0,0,986.0,4.0,2.0,0,3.0,0.85,,0,,0,,0
2017,2044,"DHANAS VILLAGE, CHANDIGARH",Chandigarh,26.0,26.0,6.9,7.4,553.0,669.0,1.0,5.0,2.0,13.0,2.0,21.0,0.7,1.0,,,,,,,26.0,0,7.15,0,611.0,3.0,7.5,0,11.5,0.85,,0,,0,,0
2017,2045,"DADU MAJRA, CHANDIGARH",Chandigarh,26.0,28.0,6.8,7.4,532.0,677.0,1.0,4.0,2.0,2.0,2.0,2.0,1.0,1.4,,,,,,,27.0,0,7.1,0,604.5,2.5,2.0,0,2.0,1.2,,0,,0,,0
2017,1620,"AT RAIPUR REGION, CHHATISGARH.",Chhattisgarh,23.0,30.0,7.4,7.9,522.0,664.0,0.2,0.4,2.0,6.0,0.2,2.3,,,,,,,,,26.5,0,7.65,0,593.0,0.30000000000000004,4.0,0,1.25,,,0,,0,,0
2017,1621,"AT RAIPUR REGION, CHHATISGARH.",Chhattisgarh,24.0,32.0,7.3,7.7,548.0,566.0,0.3,0.6,2.0,4.0,1.1,2.3,,,,,,,,,28.0,0,7.5,0,557.0,0.44999999999999996,3.0,0,1.7,,,0,,0,,0
2017,1622,"AT BILASPUR REGION, CHHATISGARH.",Chhattisgarh,30.0,30.0,7.5,7.5,360.0,378.0,0.1,0.1,2.0,2.0,0.4,0.4,,,,,,,,,30.0,0,7.5,0,369.0,0.1,2.0,0,0.4,,,0,,0,,0
2017,1623,"AT BILASPUR REGION, CHHATISGARH.",Chhattisgarh,29.0,30.0,7.2,7.5,432.0,449.0,0.1,0.1,2.0,2.0,0.4,0.5,,,,,,,,,29.5,0,7.35,0,440.5,0.1,2.0,0,0.45,,,0,,0,,0
2017,3171,"HAND PUMP WATER 17/10 NEPALI MOHLLA,",Chhattisgarh,,,7.4,7.5,,,,,,,0.0,0.0,,,,,,,,,,0,7.45,0,,,,0,0.0,,,0,,0,,0
2017,3172,"BOREWELL/ HANDPUMP IN ROGBAHRI VILLAGE, SHANKAR NAGAR, HEAVY INDUSTRIAL AREA, BHILAI, CHHATISGARH.",Chhattisgarh,26.1,27.7,7.2,7.2,,,0.2,0.2,,,0.0,0.0,,,,,,,,,26.9,0,7.2,0,,0.2,,0,0.0,,,0,,0,,0
2017,3173,"BOREWELL/ HANDPUMP IN PARSABHATA, KORBA, CHHATISGARH.",Chhattisgarh,26.3,27.6,7.2,7.2,,,0.4,3.4,,,0.0,0.0,,,,,,,,,26.950000000000003,0,7.2,0,,1.9,,0,0.0,,,0,,0,,0
2017,3174,"BOREWELL/ HANDPUMP IN DHANRAS, NTPC, BALCO, KORBA, CHHATISGARH.",Chhattisgarh,26.2,27.6,7.1,7.2,,,0.4,0.4,,,0.0,0.0,,,,,,,,,26.9,0,7.15,0,,0.4,,0,0.0,,,0,,0,,0
2017,2277,WELL AT VERNA INDI.ESTATE.(M/S CIPLA,Goa,31.5,32.0,6.2,6.8,277.0,341.0,0.5,1.2,2.0,2.0,2.0,5.0,0.01,0.16,,,,,,,31.75,0,6.5,0,309.0,0.85,2.0,0,3.5,0.085,,0,,0,,0
2017,2278,WELL AT SANCOALE INDL.ESTATE LIMITED),Goa,29.0,29.9,6.2,7.1,96.0,128.0,0.1,1.5,2.0,23.0,2.0,130.0,0.05,0.3,,,,,,,29.45,0,6.65,0,112.0,0.8,12.5,0,66.0,0.175,,0,,0,,0
2017,2279,"WELL AT ZUARI INDUSTRIES LTD, ZUARI NAGAR",Goa,,,,,,,,,,,,,0.0,0.0,,,,,,,,0,,0,,,,0,,0.0,,0,,0,,0
2017,2280,WELL AT KUDAI INDL. ESTATE(M/S CADILA,Goa,31.5,32.0,6.5,6.8,277.0,339.0,0.4,0.6,2.0,2.0,2.0,2.0,0.0,0.11,,,,,,,31.75,0,6.65,0,308.0,0.5,2.0,0,2.0,0.055,,0,,0,,0
2017,2281,WELL AT CORLIM INDL. ESTATE HEALTHCARE LIMITED),Goa,31.0,31.0,4.4,5.8,67.0,82.0,0.3,1.1,2.0,2.0,2.0,2.0,0.07,0.91,,,,,,,31.0,0,5.1,0,74.5,0.7000000000000001,2.0,0,2.0,0.49,,0,,0,,0
2017,2282,WELL AT PILERNE INDUSTRIAL ESTATE(M/S,Goa,30.0,34.0,7.6,7.6,262.0,291.0,1.1,1.4,2.0,17.0,2.0,33.0,0.0,0.02,,,,,,,32.0,0,7.6,0,276.5,1.25,9.5,0,17.5,0.01,,0,,0,,0
2017,3192,BORE WELL AT PILERNE INDUSTRIAL ESTATE UNICHEM ),Goa,30.0,34.0,7.6,7.6,262.0,291.0,1.1,1.4,2.0,17.0,2.0,33.0,0.0,0.02,,,,,,,32.0,0,7.6,0,276.5,1.25,9.5,0,17.5,0.01,,0,,0,,0
2017,3193,BORE WELL AT CUNCOLIM INDUSTRIAL ESTATE,Goa,32.0,32.0,5.8,6.5,385.0,749.0,1.3,2.2,2.0,2.0,2.0,2.0,0.06,1.12,,,,,,,32.0,0,6.15,0,567.0,1.75,2.0,0,2.0,0.5900000000000001,,0,,0,,0
2017,3194,BORE WELL AT BETHORA INDUSTRIAL ESTATE,Goa,31.0,33.0,5.4,5.6,95.0,100.0,0.2,0.6,2.0,2.0,2.0,2.0,0.05,2.5,,,,,,,32.0,0,5.5,0,97.5,0.4,2.0,0,2.0,1.275,,0,,0,,0
2017,3195,BORE WELL AT MADKAIM INDUSTRIAL ESTATE,Goa,32.0,33.5,5.8,5.9,66.0,69.0,0.1,0.5,2.0,2.0,2.0,2.0,0.02,1.9,,,,,,,32.75,0,5.85,0,67.5,0.3,2.0,0,2.0,0.96,,0,,0,,0
2017,3,"WELL AT AHMEDABAD,",Gujarat,30.0,30.0,7.7,8.0,,,1.5,1.7,2.0,2.0,2.0,2.0,2.07,2.69,,,,,,,30.0,0,7.85,0,,1.6,2.0,0,2.0,2.38,,0,,0,,0
2017,6,"WELL AT BARODA,",Gujarat,29.0,30.0,8.2,8.3,447.0,1752.0,0.2,0.2,2.0,2.0,2.0,2.0,0.39,0.8,,,,,,,29.5,0,8.25,0,1099.5,0.2,2.0,0,2.0,0.595,,0,,0,,0
2017,1226,"WELL AT NAROL, AHMEDABAD,",Gujarat,33.0,33.0,8.1,8.5,273.0,458.0,1.7,1.8,2.0,2.0,2.0,2.0,0.06,1.88,,,,,,,33.0,0,8.3,0,365.5,1.75,2.0,0,2.0,0.97,,0,,0,,0
2017,1948,BHAVNAGAR,Gujarat,30.0,31.0,6.4,8.1,1720.0,1720.0,1.4,1.6,2.0,2.0,2.0,2.0,0.2,0.25,,,,,,,30.5,0,7.25,0,1720.0,1.5,2.0,0,2.0,0.225,,0,,0,,0
2017,1949,AMRELI,Gujarat,29.0,33.0,8.0,8.0,1510.0,1530.0,1.4,1.6,2.0,2.0,2.0,4.0,0.15,0.18,,,,,,,31.0,0,8.0,0,1520.0,1.5,2.0,0,3.0,0.16499999999999998,,0,,0,,0
2017,1950,JUNAGADH,Gujarat,24.0,25.0,7.6,7.7,1180.0,1220.0,0.5,0.8,2.0,2.0,2.0,2.0,1.79,4.42,,,,,,,24.5,0,7.65,0,1200.0,0.65,2.0,0,2.0,3.105,,0,,0,,0
2017,1951,RAJKOT,Gujarat,26.0,27.0,7.4,7.7,855.0,1160.0,0.7,0.8,2.0,2.0,2.0,2.0,0.81,3.25,,,,,,,26.5,0,7.550000000000001,0,1007.5,0.75,2.0,0,2.0,2.0300000000000002,,0,,0,,0
2017,1952,SURENDRANAGAR,Gujarat,25.0,26.0,7.2,8.4,785.0,3120.0,0.0,0.6,2.0,2.0,2.0,2.0,0.82,1.21,,,,,,,25.5,0,7.800000000000001,0,1952.5,0.3,2.0,0,2.0,1.015,,0,,0,,0
2017,1953,JAMNAGAR,Gujarat,28.0,29.0,7.9,7.9,850.0,900.0,0.4,0.4,2.0,2.0,2.0,2.0,0.28,0.36,,,,,,,28.5,0,7.9,0,875.0,0.4,2.0,0,2.0,0.32,,0,,0,,0
2017,1954,BHUJ,Gujarat,29.0,29.0,7.7,8.5,3110.0,3150.0,1.3,1.3,2.0,2.0,2.0,2.0,0.4,1.2,,,,,,,29.0,0,8.1,0,3130.0,1.3,2.0,0,2.0,0.8,,0,,0,,0
2017,1955,PALANPUR,Gujarat,28.0,28.0,7.6,7.6,1441.0,1520.0,1.7,1.8,2.0,2.0,2.0,2.0,1.7,2.88,,,,,,,28.0,0,7.6,0,1480.5,1.75,2.0,0,2.0,2.29,,0,,0,,0
2017,1956,MEHASANA,Gujarat,26.0,29.0,7.2,8.3,2209.0,2323.0,1.2,2.0,2.0,2.0,2.0,2.0,2.64,3.44,,,,,,,27.5,0,7.75,0,2266.0,1.6,2.0,0,2.0,3.04,,0,,0,,0
2017,1957,SIDDHPUR (DIST.PATAN),Gujarat,30.0,37.0,7.7,7.7,1420.0,1838.0,1.5,2.0,2.0,2.0,2.0,2.0,2.98,4.13,,,,,,,33.5,0,7.7,0,1629.0,1.75,2.0,0,2.0,3.5549999999999997,,0,,0,,0
2017,1958,HIMATNAGAR,Gujarat,27.0,27.0,8.0,8.2,657.0,703.0,1.3,1.7,2.0,2.0,2.0,2.0,2.9,3.94,,,,,,,27.0,0,8.1,0,680.0,1.5,2.0,0,2.0,3.42,,0,,0,,0
2017,1959,NADIAD,Gujarat,31.0,31.0,7.7,8.2,1700.0,1864.0,0.5,0.9,2.0,2.0,2.0,2.0,0.26,0.47,,,,,,,31.0,0,7.949999999999999,0,1782.0,0.7,2.0,0,2.0,0.365,,0,,0,,0
2017,1960,DAHOD,Gujarat,30.0,30.0,7.7,7.9,8.0,905.0,0.3,0.5,2.0,2.0,2.0,2.0,0.63,0.86,,,,,,,30.0,0,7.800000000000001,0,456.5,0.4,2.0,0,2.0,0.745,,0,,0,,0
2017,1961,GODHARA,Gujarat,30.0,30.0,7.4,7.7,662.0,1018.0,0.3,0.6,2.0,2.0,2.0,2.0,0.4,0.47,,,,,,,30.0,0,7.550000000000001,0,840.0,0.44999999999999996,2.0,0,2.0,0.435,,0,,0,,0
2017,1962,VADODARA (INDUSTRIAL-NANDESARI),Gujarat,28.0,29.0,7.5,7.5,2840.0,3380.0,0.7,3.2,2.0,2.0,2.0,2.0,0.44,0.52,,,,,,,28.5,0,7.5,0,3110.0,1.9500000000000002,2.0,0,2.0,0.48,,0,,0,,0
2017,1964,PANDESARA (INDSTRIAL) SURAT,Gujarat,,,,,,,,,,,,,0.0,0.0,,,,,,,,0,,0,,,,0,,0.0,,0,,0,,0
2017,1965,"MORA-HAJIRA (INDUSTRIAL), HAJIRA",Gujarat,28.0,35.0,8.3,8.4,2994.0,3094.0,1.3,2.3,2.0,6.0,17.0,150.0,0.07,0.08,,,,,,,31.5,0,8.350000000000001,0,3044.0,1.7999999999999998,4.0,0,83.5,0.07500000000000001,,0,,0,,0
2017,1966,"GABHENI VILLAGE, SURAT (INDUSTRIAL)",Gujarat,29.0,35.0,8.0,8.2,808.0,1295.0,0.9,1.4,172.0,542.0,345.0,542.0,0.08,0.09,,,,,,,32.0,0,8.1,0,1051.5,1.15,357.0,1,443.5,0.08499999999999999,,0,,0,,0
2017,1967,"ATUL, VILLAGE G.W, (VALSAD)",Gujarat,26.0,27.0,7.5,8.2,946.0,996.0,2.1,2.1,2.0,2.0,2.0,2.0,0.19,0.29,,,,,,,26.5,0,7.85,0,971.0,2.1,2.0,0,2.0,0.24,,0,,0,,0
2017,1968,"VAPI INDUSTRIAL AREA IN D/S, VAPI",Gujarat,26.0,27.0,6.8,7.4,1989.0,5954.0,2.4,2.6,2.0,2.0,2.0,2.0,0.24,1.15,,,,,,,26.5,0,7.1,0,3971.5,2.5,2.0,0,2.0,0.695,,0,,0,,0
2017,1969,"SARIGAM VILLAGE (D/S OF INDUSTRIALAREA),",Gujarat,26.0,28.0,7.3,7.6,744.0,994.0,1.6,1.8,2.0,2.0,2.0,2.0,0.29,0.68,,,,,,,27.0,0,7.449999999999999,0,869.0,1.7000000000000002,2.0,0,2.0,0.485,,0,,0,,0
