# -------------------------------------------------------
# ---- CSV created by:  mightymerge.io                   
# -------------------------------------------------------

,,TABLE - 1: WATER QUALITY OF GROUND WATER IN ANDHRA PRADESH - 2017,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,Faecal Coli,,,,,,,,
,,,,,,,,Conductivity,B.O.D.,,,,,Total Coli form,Nitrate-N + Nitrite-,,,,,
,,,"Temperature ⁰C ",,"pH ",,,,,,form,,,,,,,,,
Station,,,,,,,,,,,,,,,,,,,,
,,,,,,,,(μmhos/cm),(mg/l),,,,,(MPN/100ml),,N (mg/l),,,,
,"Station Name ","State Name ",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,(MPN/100ml),,,,,,,,,
"Code ",,,,,,,,,,,,,,,,,,,,
,,,"min ","max ","min ","max ","min ","max ","min ","max ","min ","max ","min ","max ","min ",max,,,,
"2452 ","VILLAGE KACHIGAM, DAMAN ","DAMAN & DIU ","28.0 ","28.0 ","7.6 ","7.6 ","972 ","972 ","3.0 ","3.0 ","3 ","3 ","510 ","510 ","1.80 ",1.80,,,,

,,TABLE - 8: WATER QUALITY OF GROUND WATER IN GOA – 2017,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,Faecal Coli,,,,,,,,
,,,,,,,,Conductivity,B.O.D.,,,,Total Coli form,,Nitrate-N + Nitrite-,,,,,
,,,"Temperature ⁰C ",,"pH ",,,,,,form,,,,,,,,,
Station,,,,,,,,,,,,,,,,,,,,
,,,,,,,,(μmhos/cm),(mg/l),,,,(MPN/100ml),,,N (mg/l),,,,
,"Station Name ","State Name ",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,(MPN/100ml),,,,,,,,,
"Code ",,,,,,,,,,,,,,,,,,,,
,,,"min ","max ","min ","max ","min ","max ","min ","max ","min ","max ","min ","max ","min ",max,,,,
"2277 ",WELL AT VERNA INDI.ESTATE.(M/S CIPLA,"GOA ","31.5 ","32.0 ","6.2 ","6.8 ","277 ","341 ","0.5 ","1.2 ","2 ","2 ","2 ","5 ","0.01 ",0.16,,,,
,LIMITED),,,,,,,,,,,,,,,,,,,
"2278 ","WELL AT SANCOALE INDL.ESTATE ","GOA ","29.0 ","29.9 ","6.2 ","7.1 ","96 ","128 ","0.1 ","1.5 ","2 ","23 ","2 ","130 ","0.05 ",0.30,,,,
"2279 ","WELL AT ZUARI INDUSTRIES LTD, ZUARI NAGAR ","GOA ",,,,,,,,,,,,,"0.00 ",0.00,,,,
"2280 ",WELL AT KUDAI INDL. ESTATE(M/S CADILA,"GOA ","31.5 ","32.0 ","6.5 ","6.8 ","277 ","339 ","0.4 ","0.6 ","2 ","2 ","2 ","2 ","0.00 ",0.11,,,,
,HEALTHCARE LIMITED),,,,,,,,,,,,,,,,,,,
"2281 ","WELL AT CORLIM INDL. ESTATE ","GOA ","31.0 ","31.0 ","4.4 ","5.8 ","67 ","82 ","0.3 ","1.1 ","2 ","2 ","2 ","2 ","0.07 ",0.91,,,,
"2282 ",WELL AT PILERNE INDUSTRIAL ESTATE(M/S,"GOA ","30.0 ","34.0 ","7.6 ","7.6 ","262 ","291 ","1.1 ","1.4 ","2 ","17 ","2 ","33 ","0.00 ",0.02,,,,
,UNICHEM ),,,,,,,,,,,,,,,,,,,
"3192 ","BORE WELL AT PILERNE INDUSTRIAL ESTATE ","GOA ","30.0 ","34.0 ","7.6 ","7.6 ","262 ","291 ","1.1 ","1.4 ","2 ","17 ","2 ","33 ","0.00 ",0.02,,,,
"3193 ","BORE WELL AT CUNCOLIM INDUSTRIAL ESTATE ","GOA ","32.0 ","32.0 ","5.8 ","6.5 ","385 ","749 ","1.3 ","2.2 ","2 ","2 ","2 ","2 ","0.06 ",1.12,,,,
"3194 ","BORE WELL AT BETHORA INDUSTRIAL ESTATE ","GOA ","31.0 ","33.0 ","5.4 ","5.6 ","95 ","100 ","0.2 ","0.6 ","2 ","2 ","2 ","2 ","0.05 ",2.50,,,,
"3195 ","BORE WELL AT MADKAIM INDUSTRIAL ESTATE ","GOA ","32.0 ","33.5 ","5.8 ","5.9 ","66 ","69 ","0.1 ","0.5 ","2 ","2 ","2 ","2 ","0.02 ",1.90,,,,

,,TABLE - 9: WATER QUALITY OF GROUND WATER IN GUJARAT – 2017,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,Faecal Coli,,,,,,,,
,,,,,,,,Conductivity,B.O.D.,,,,Total Coli form,,Nitrate-N + Nitrite-,,,,,
,,,"Temperature ⁰C ",,"pH ",,,,,,form,,,,,,,,,
Station,,,,,,,,,,,,,,,,,,,,
,,,,,,,,(μmhos/cm),(mg/l),,,,(MPN/100ml),,,N (mg/l),,,,
,"Station Name ","State Name ",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,(MPN/100ml),,,,,,,,,
"Code ",,,,,,,,,,,,,,,,,,,,
,,,"min ","max ","min ","max ","min ","max ","min ","max ","min ","max ","min ","max ","min ",max,,,,
"3 ","WELL AT AHMEDABAD, ","GUJARAT ","30.0 ","30.0 ","7.7 ","8.0 ",,,"1.5 ","1.7 ","2 ","2 ","2 ","2 ","2.07 ",2.69,,,,
"6 ","WELL AT BARODA, ","GUJARAT ","29.0 ","30.0 ","8.2 ","8.3 ","447 ","1752 ","0.2 ","0.2 ","2 ","2 ","2 ","2 ","0.39 ",0.80,,,,
"1226 ","WELL AT NAROL, AHMEDABAD, ","GUJARAT ","33.0 ","33.0 ","8.1 ","8.5 ","273 ","458 ","1.7 ","1.8 ","2 ","2 ","2 ","2 ","0.06 ",1.88,,,,
"1948 ","BHAVNAGAR ","GUJARAT ","30.0 ","31.0 ","6.4 ","8.1 ","1720 ","1720 ","1.4 ","1.6 ","2 ","2 ","2 ","2 ","0.20 ",0.25,,,,
"1949 ","AMRELI ","GUJARAT ","29.0 ","33.0 ","8.0 ","8.0 ","1510 ","1530 ","1.4 ","1.6 ","2 ","2 ","2 ","4 ","0.15 ",0.18,,,,
"1950 ","JUNAGADH ","GUJARAT ","24.0 ","25.0 ","7.6 ","7.7 ","1180 ","1220 ","0.5 ","0.8 ","2 ","2 ","2 ","2 ","1.79 ",4.42,,,,
"1951 ","RAJKOT ","GUJARAT ","26.0 ","27.0 ","7.4 ","7.7 ","855 ","1160 ","0.7 ","0.8 ","2 ","2 ","2 ","2 ","0.81 ",3.25,,,,
"1952 ","SURENDRANAGAR ","GUJARAT ","25.0 ","26.0 ","7.2 ","8.4 ","785 ","3120 ","0.0 ","0.6 ","2 ","2 ","2 ","2 ","0.82 ",1.21,,,,
"1953 ","JAMNAGAR ","GUJARAT ","28.0 ","29.0 ","7.9 ","7.9 ","850 ","900 ","0.4 ","0.4 ","2 ","2 ","2 ","2 ","0.28 ",0.36,,,,
"1954 ","BHUJ ","GUJARAT ","29.0 ","29.0 ","7.7 ","8.5 ","3110 ","3150 ","1.3 ","1.3 ","2 ","2 ","2 ","2 ","0.40 ",1.20,,,,
"1955 ","PALANPUR ","GUJARAT ","28.0 ","28.0 ","7.6 ","7.6 ","1441 ","1520 ","1.7 ","1.8 ","2 ","2 ","2 ","2 ","1.70 ",2.88,,,,
"1956 ","MEHASANA ","GUJARAT ","26.0 ","29.0 ","7.2 ","8.3 ","2209 ","2323 ","1.2 ","2.0 ","2 ","2 ","2 ","2 ","2.64 ",3.44,,,,
"1957 ","SIDDHPUR (DIST.PATAN) ","GUJARAT ","30.0 ","37.0 ","7.7 ","7.7 ","1420 ","1838 ","1.5 ","2.0 ","2 ","2 ","2 ","2 ","2.98 ",4.13,,,,
"1958 ","HIMATNAGAR ","GUJARAT ","27.0 ","27.0 ","8.0 ","8.2 ","657 ","703 ","1.3 ","1.7 ","2 ","2 ","2 ","2 ","2.90 ",3.94,,,,
"1959 ","NADIAD ","GUJARAT ","31.0 ","31.0 ","7.7 ","8.2 ","1700 ","1864 ","0.5 ","0.9 ","2 ","2 ","2 ","2 ","0.26 ",0.47,,,,
"1960 ","DAHOD ","GUJARAT ","30.0 ","30.0 ","7.7 ","7.9 ","8 ","905 ","0.3 ","0.5 ","2 ","2 ","2 ","2 ","0.63 ",0.86,,,,
"1961 ","GODHARA ","GUJARAT ","30.0 ","30.0 ","7.4 ","7.7 ","662 ","1018 ","0.3 ","0.6 ","2 ","2 ","2 ","2 ","0.40 ",0.47,,,,
"1962 ","VADODARA (INDUSTRIAL-NANDESARI) ","GUJARAT ","28.0 ","29.0 ","7.5 ","7.5 ","2840 ","3380 ","0.7 ","3.2 ","2 ","2 ","2 ","2 ","0.44 ",0.52,,,,
"1964 ","PANDESARA (INDSTRIAL) SURAT ","GUJARAT ",,,,,,,,,,,,,"0.00 ",0.00,,,,
"1965 ","MORA-HAJIRA (INDUSTRIAL), HAJIRA ","GUJARAT ","28.0 ","35.0 ","8.3 ","8.4 ","2994 ","3094 ","1.3 ","2.3 ","2 ","6 ","17 ","150 ","0.07 ",0.08,,,,
"1966 ","GABHENI VILLAGE, SURAT (INDUSTRIAL) ","GUJARAT ","29.0 ","35.0 ","8.0 ","8.2 ","808 ","1295 ","0.9 ","1.4 ","172 ","542 ","345 ","542 ","0.08 ",0.09,,,,
"1967 ","ATUL, VILLAGE G.W, (VALSAD) ","GUJARAT ","26.0 ","27.0 ","7.5 ","8.2 ","946 ","996 ","2.1 ","2.1 ","2 ","2 ","2 ","2 ","0.19 ",0.29,,,,
"1968 ","VAPI INDUSTRIAL AREA IN D/S, VAPI ","GUJARAT ","26.0 ","27.0 ","6.8 ","7.4 ","1989 ","5954 ","2.4 ","2.6 ","2 ","2 ","2 ","2 ","0.24 ",1.15,,,,
"1969 ","SARIGAM VILLAGE (D/S OF INDUSTRIALAREA),","GUJARAT ","26.0 ","28.0 ","7.3 ","7.6 ","744 ","994 ","1.6 ","1.8 ","2 ","2 ","2 ","2 ","0.29 ",0.68,,,,
,VAPI,,,,,,,,,,,,,,,,,,,
"1970 ","BOREWELL D/S TSDF SITE, GIDC INDUSTRIAL","GUJARAT ","26.0 ","27.0 ","7.6 ","7.8 ","718 ","1680 ","2.1 ","2.3 ","2 ","2 ","2 ","2 ","0.26 ",0.72,,,,
,"AREA, VAPI",,,,,,,,,,,,,,,,,,,
"2083 ","BORE WELL OF CHHATRAL GIDC. ","GUJARAT ","22.0 ","30.0 ","7.2 ","8.4 ","2255 ","3004 ","1.0 ","2.2 ","2 ","2 ","2 ","2 ","1.70 ",3.74,,,,
"2084 ","BORE WELL OF PALSANA VILLAGE. ","GUJARAT ","29.0 ","30.0 ","7.1 ","7.8 ","2791 ","2888 ","1.2 ","1.9 ","2 ","2 ","2 ","2 ","0.00 ",2.53,,,,
"2085 ","BORE WELL OF SANTEJ VILLAGE. ","GUJARAT ","28.0 ","30.0 ","7.6 ","7.9 ","1877 ","1930 ","1.3 ","1.9 ","2 ","2 ","2 ","2 ","0.00 ",2.43,,,,

,,,,,,,,,,,,Faecal Coli,,,,,,,,
,,,,,,,,Conductivity,B.O.D.,,,,Total Coli form,,Nitrate-N + Nitrite-,,,,,
,,,"Temperature ⁰C ",,"pH ",,,,,,form,,,,,,,,,
Station,,,,,,,,,,,,,,,,,,,,
,,,,,,,,(μmhos/cm),(mg/l),,,,,(MPN/100ml),,N (mg/l),,,,
,"Station Name ","State Name ",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,(MPN/100ml),,,,,,,,,
"Code ",,,,,,,,,,,,,,,,,,,,
,,,"min ","max ","min ","max ","min ","max ","min ","max ","min ","max ","min ","max ","min ",max,,,,
"2086 ",BORE WELL AT MSW DISPOSAL SITE OF SURAT,"GUJARAT ",,,,,,,,,,,,,"0.00 ",0.00,,,,
,"MUNICIPAL CORPORATION AT VILL. KHAJOD,",,,,,,,,,,,,,,,,,,,
,DIST. SURAT.,,,,,,,,,,,,,,,,,,,
"2087 ",B/W- HAZARDOUS W. DISPOSAL SITE (GUJ.,"GUJARAT ","29.0 ","29.0 ","8.2 ","8.2 ","697 ","697 ","2.0 ","2.0 ","4 ","4 ","21 ","21 ","0.00 ",0.14,,,,
,ENVIRO P.& I. LTD. ),,,,,,,,,,,,,,,,,,,
"2088 ","BORE WELL OF SACHIN GIDC. ","GUJARAT ","28.0 ","33.0 ","7.7 ","7.8 ","7548 ","11040 ","1.1 ","2.7 ","4 ","8 ","8 ","33 ","0.00 ",0.13,,,,
"2089 ",B/W NEAR INDL. AREA BORASARA &,"GUJARAT ","27.0 ","35.0 ","7.7 ","8.3 ","2924 ","3870 ","0.9 ","1.5 ","4 ","8 ","12 ","26 ","0.08 ",0.08,,,,
,"NAVAPURA, DIST. SURAT.",,,,,,,,,,,,,,,,,,,
"2090 ","WELL AT OLPAD. ","GUJARAT ","27.0 ","34.0 ","7.2 ","7.8 ","12930 ","13700 ","0.9 ","2.1 ","26 ","27 ","58 ","130 ","0.00 ",0.13,,,,
"2091 ",BORE WELL OF NAVSARI GIDC INDUSTRIES,"GUJARAT ","27.0 ","31.0 ","7.6 ","7.7 ","2185 ","3236 ","1.0 ","1.6 ","27 ","33 ","63 ","84 ","0.00 ",0.09,,,,
,ASSOCIATION OFFICE.,,,,,,,,,,,,,,,,,,,
"2092 ",WATER WORKS OF NAVSARI NEAR DHUDIA,"GUJARAT ",,,,,,,,,,,,,"0.00 ",0.00,,,,
,TALAV.,,,,,,,,,,,,,,,,,,,
"2093 ","WELL OF BARDOLI AT REST HOUSE. ","GUJARAT ","27.0 ","35.0 ","7.9 ","8.0 ","1590 ","2304 ","0.9 ","1.9 ","172 ","212 ","426 ","426 ","0.07 ",0.10,,,,
"2094 ",WELL AT ANKLESHWAR INDUSTRIAL AREA,"GUJARAT ","29.0 ","30.0 ","7.3 ","7.6 ","3520 ","4910 ","0.8 ","0.8 ","2 ","2 ","2 ","2 ","0.39 ",0.51,,,,
,(BORE WELL OF M/S INDUSTRIAL CARBON AT,,,,,,,,,,,,,,,,,,,
,ANKLESHWAR- RAJPIPLA ROAD.,,,,,,,,,,,,,,,,,,,
"2095 ","BORE WELL AT STP MADHAPAR, DIST. RAJKOT. ","GUJARAT ","26.0 ","27.0 ","7.5 ","7.6 ","1810 ","2160 ","0.7 ","1.1 ","2 ","2 ","2 ","2 ","0.84 ",0.91,,,,
"2096 ","BORE WELL, SNR. VINAYAK JAL SUDDHIKARAN","GUJARAT ","28.0 ","29.0 ","7.5 ","7.5 ","4780 ","5518 ","1.4 ","1.9 ","2 ","2 ","2 ","2 ","2.69 ",2.75,,,,
,"SAHAKARI MANDALI LTD. (CETP ), VILL. BAVLA,",,,,,,,,,,,,,,,,,,,
,DIST. AHMEDABAD.,,,,,,,,,,,,,,,,,,,
"2097 ","BORE WELL OF SOMESHWAR RICE MILL, NR.","GUJARAT ","28.0 ","29.0 ","8.1 ","8.2 ","4088 ","4706 ","0.5 ","1.5 ","2 ","2 ","2 ","2 ","3.09 ",3.36,,,,
,"BAVLA ECO PROJECT, (CETP ), VILL. BAVLA, DIST.",,,,,,,,,,,,,,,,,,,
,AHMEDABAD.,,,,,,,,,,,,,,,,,,,
"2098 ",BORE WELL OF PIRANA TERMINAL PUMPING,"GUJARAT ","28.0 ","30.0 ","7.5 ","7.5 ","2913 ","3028 ","1.1 ","1.8 ","2 ","2 ","2 ","2 ","2.14 ",3.88,,,,
,"STATION, PIRANA, NR. V. N. BRIDGE,",,,,,,,,,,,,,,,,,,,
,AHMEDABAD.,,,,,,,,,,,,,,,,,,,
"3207 ","BOREWELL OF GIDC, JHAGADIA ","GUJARAT ","30.0 ","32.0 ","7.2 ","7.6 ","1360 ","1520 ","0.8 ","0.9 ","2 ","2 ","2 ","2 ","0.44 ",0.75,,,,
"3208 ","JILLA PANCHAYAT SCHOOL, NEAR GRAM","GUJARAT ","25.0 ","27.0 ","7.0 ","8.0 ","698 ","1284 ","2.1 ","2.4 ","2 ","2 ","2 ","2 ","0.17 ",0.31,,,,
,"PANCHAYAT KATA FALIA, VILLAGE NAMDHA,",,,,,,,,,,,,,,,,,,,
,VALSAD,,,,,,,,,,,,,,,,,,,
"3209 ","BOREWELL OF GAYATRI PRAGNA SCHOOL,","GUJARAT ","26.0 ","27.0 ","7.1 ","7.2 ","1088 ","1288 ","1.6 ","2.1 ","2 ","2 ","2 ","2 ","0.38 ",0.42,,,,
,"BHADARWAD ROAD, BAZAR FALIA, SARIGAM,",,,,,,,,,,,,,,,,,,,
,VALSAD,,,,,,,,,,,,,,,,,,,
"3210 ","BOREWELL AT PIRAMAL GLASS, VILLAGE","GUJARAT ","27.0 ","35.0 ","7.4 ","7.9 ","3786 ","4025 ","1.0 ","1.6 ","4 ","5 ","10 ","12 ","0.00 ",0.13,,,,
,"TARSADI AT KOSAMBA INDUSTRIAL AREA,",,,,,,,,,,,,,,,,,,,
,SURAT,,,,,,,,,,,,,,,,,,,
"3211 ","BOREWELL AT PRIMARY HEALTH CENTER,","GUJARAT ","27.0 ","35.0 ","7.2 ","8.3 ","1631 ","1844 ","1.0 ","1.8 ","6 ","17 ","43 ","212 ","0.09 ",0.11,,,,
,"KADODARA, SURAT",,,,,,,,,,,,,,,,,,,
"3212 ",BOREWELL NEAR CENTER OF EXCELLENCE,"GUJARAT ","30.0 ","34.0 ","7.9 ","8.0 ","2384 ","2683 ","1.6 ","2.1 ","2 ","2 ","2 ","2 ","2.25 ",3.19,,,,
,"BUILDING, GIDC, VATVA, AHMEDABAD",,,,,,,,,,,,,,,,,,,
"3213 ","BOREWELL, CETP-NARODA, GIDC, NARODA-","GUJARAT ","30.0 ","34.0 ","7.8 ","8.2 ","1499 ","1658 ","1.8 ","1.9 ","2 ","2 ","2 ","2 ","2.11 ",2.75,,,,
,AHMEDABAD,,,,,,,,,,,,,,,,,,,

,,,,,,,,,,,,Faecal Coli,,,,,,,,
,,,,,,,,Conductivity,B.O.D.,,,,Total Coli form,,Nitrate-N + Nitrite-,,,,,
,,,"Temperature ⁰C ",,"pH ",,,,,,form,,,,,,,,,
Station,,,,,,,,,,,,,,,,,,,,
,,,,,,,,(μmhos/cm),(mg/l),,,,(MPN/100ml),,,N (mg/l),,,,
,"Station Name ","State Name ",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,(MPN/100ml),,,,,,,,,
"Code ",,,,,,,,,,,,,,,,,,,,
,,,"min ","max ","min ","max ","min ","max ","min ","max ","min ","max ","min ","max ","min ",max,,,,
"3214 ",BOREWELL NEAR GIDC ODHAV INDUSTRIAL,"GUJARAT ","30.0 ","33.0 ","7.9 ","8.0 ","1680 ","1828 ","1.8 ","2.1 ","2 ","2 ","2 ","2 ","1.99 ",2.42,,,,
,"ASSOCIATION BUILDING, GIDC, ODHAV,",,,,,,,,,,,,,,,,,,,
,AHMEDABAD,,,,,,,,,,,,,,,,,,,
"3215 ",BOREWELL NEAR MUNICIPAL SOLID WASTE,"GUJARAT ","25.0 ","31.0 ","7.2 ","8.5 ","2288 ","5372 ","1.3 ","3.0 ","2 ","2 ","2 ","2 ","0.26 ",4.88,,,,
,"SITE- GYASPUR, NAROL, AHMEDABAD",,,,,,,,,,,,,,,,,,,
"3216 ",BOREWELL NEAR TSDF SITE OF GREEN,"GUJARAT ","33.0 ","34.0 ","7.8 ","7.9 ","2506 ","2833 ","2.0 ","2.0 ","2 ","2 ","2 ","2 ","2.17 ",4.91,,,,
,"ENVIRONMNET SERVICES CO. OP.LTD, VATVA,",,,,,,,,,,,,,,,,,,,
,AHMEDABAD,,,,,,,,,,,,,,,,,,,
"3217 ",BOREWELL NEAR TSDF SITE OF NARODA,"GUJARAT ","32.0 ","34.0 ","8.1 ","8.1 ","1848 ","2250 ","1.4 ","2.6 ","2 ","2 ","2 ","2 ","2.56 ",3.48,,,,
,"ENVIRO PROJECT.LTD, ODHAVE, AHMEDABAD",,,,,,,,,,,,,,,,,,,
"3218 ","WELL OF MODASA, NAGAR PALIKA, VARIGRUH,","GUJARAT ","27.0 ","27.0 ","7.7 ","7.8 ","916 ","1207 ","1.5 ","1.6 ","2 ","2 ","2 ","2 ","2.96 ",5.48,,,,
,MODASA,,,,,,,,,,,,,,,,,,,
"3219 ","WELL OF IDAR, NAGAR PALIKA, SAKARIA, IDAR ","GUJARAT ","27.0 ","27.0 ","7.9 ","8.1 ","1243 ","1316 ","1.8 ","1.8 ","2 ","2 ","2 ","2 ","3.01 ",4.31,,,,
"3220 ","BOREWELL OF GIDC-NADIAD AT GIDC OFFICE,","GUJARAT ","28.0 ","31.0 ","7.8 ","8.0 ","2700 ","3110 ","0.3 ","0.9 ","2 ","2 ","2 ","2 ","0.15 ",0.37,,,,
,"GIDC NADIAD, KHEDA",,,,,,,,,,,,,,,,,,,
"3221 ","BOREWELL OF TOWN RAJPIPLA, DIST.NARMADA ","GUJARAT ","30.0 ","32.0 ","7.7 ","8.3 ","800 ","945 ","0.8 ","0.8 ","2 ","2 ","2 ","2 ","0.33 ",0.34,,,,
"3222 ","BOREWELL OF GIDC, PANOLI ","GUJARAT ","31.0 ","33.0 ","7.7 ","8.4 ","4020 ","4350 ","0.9 ","0.9 ","2 ","2 ","2 ","2 ","0.16 ",0.33,,,,
"3223 ","BOREWELL KADI INDUSTRIAL AREA ","GUJARAT ","27.0 ","30.0 ","7.7 ","8.1 ","1525 ","1792 ","1.6 ","1.9 ","2 ","2 ","2 ","2 ","2.64 ",3.69,,,,
"3224 ","DEESA BOREWELL ","GUJARAT ","28.0 ","30.0 ","7.5 ","7.7 ","720 ","862 ","1.7 ","1.7 ","2 ","21 ","2 ","43 ","0.25 ",5.01,,,,
"3225 ","VISNAGAR BOREWELL ","GUJARAT ","27.0 ","30.0 ","7.7 ","8.2 ","818 ","2290 ","1.6 ","1.8 ","2 ","2 ","2 ","2 ","2.25 ",2.93,,,,
"3226 ","PATAN BOREWELL ","GUJARAT ","27.0 ","36.0 ","7.9 ","8.3 ","9 ","195 ","1.4 ","1.7 ","2 ","2 ","2 ","2 ","0.83 ",5.21,,,,
"3227 ","VIJAPUR (RANASAN) BOREWELL ","GUJARAT ","27.0 ","32.0 ","7.1 ","7.1 ","5 ","1710 ","1.8 ","2.0 ","2 ","2 ","2 ","2 ","3.17 ",4.59,,,,
"3228 ","GIDC, HALOL, PANCHMAHAL ","GUJARAT ","29.0 ","30.0 ","7.4 ","7.5 ","2900 ","2970 ","0.3 ","0.6 ","2 ","2 ","2 ","2 ","0.46 ",2.26,,,,
"3229 ","GIDC, DAHOD, DAHOD ","GUJARAT ","30.0 ","30.0 ","7.2 ","7.4 ","944 ","1379 ","0.3 ","0.3 ","2 ","2 ","2 ","2 ","0.44 ",0.46,,,,
"3230 ","BOREWELL OF GIDC, JUNAGADH ","GUJARAT ","24.0 ","25.0 ","7.1 ","7.2 ","1470 ","5310 ","0.6 ","0.9 ","2 ","2 ","2 ","2 ","1.67 ",1.68,,,,
"3231 ",BOREWELL NEAR TSDF SITE OF SAURASHTRA,"GUJARAT ","28.0 ","33.0 ","7.9 ","8.9 ","1767 ","2520 ","1.5 ","6.1 ","2 ","2 ","2 ","2 ","0.50 ",3.20,,,,
,"ENVIRO PROJECT LTD., JUNA KATARIYA,",,,,,,,,,,,,,,,,,,,
,BHACHAU,,,,,,,,,,,,,,,,,,,
"3232 ","BOREWELL OF GIDC, ANTALIA WATER SUPPLY,","GUJARAT ","27.0 ","31.0 ","7.8 ","7.9 ","12 ","2360 ","1.1 ","1.5 ","109 ","177 ","278 ","345 ","0.00 ",0.09,,,,
,"BILLIMORA, GANDEVI",,,,,,,,,,,,,,,,,,,
"3233 ","BOREWELL OF KALIAWADI GRID ROAD,","GUJARAT ","27.0 ","31.0 ","7.7 ","8.0 ","2617 ","3768 ","1.0 ","1.5 ","2 ","2 ","2 ","2 ","0.00 ",0.11,,,,
,NAVSARI,,,,,,,,,,,,,,,,,,,
"3234 ",BOREWELL NERA TSDF OF NANDESARI ENVIRO,"GUJARAT ","28.0 ","29.0 ","7.0 ","7.0 ","7430 ","10140 ","3.2 ","12.3 ","2 ","2 ","2 ","2 ","0.56 ",3.24,,,,
,"CONTROL LIMITED, NADESARI, VADODARA",,,,,,,,,,,,,,,,,,,
"3235 ","BOREWELL OF GIDC KALOL, B/H GIDC OFFICE,","GUJARAT ","28.0 ","28.0 ","7.5 ","7.6 ","2837 ","3080 ","1.6 ","1.7 ","2 ","2 ","2 ","2 ","0.00 ",3.04,,,,
,"GIDC, KALOL, GANDHINAGR",,,,,,,,,,,,,,,,,,,
"3236 ","BOREWELL OF M/S ALFA ECA (I) LTD., UNIT-1,","GUJARAT ","28.0 ","28.0 ","7.7 ","8.0 ","1915 ","2002 ","1.7 ","2.3 ","2 ","2 ","2 ","2 ","3.05 ",3.51,,,,
,"SR.NO. 249, UMA IND. ESTATE, VASNA , IYAVA,",,,,,,,,,,,,,,,,,,,
,"SANAND, AHMEDABAD",,,,,,,,,,,,,,,,,,,
"3237 ","BOREWELL OF L & T LTD., PLOT NO. 144/146,","GUJARAT ","29.0 ","29.0 ","6.8 ","7.7 ","6460 ","6465 ","1.0 ","1.7 ","2 ","2 ","2 ","2 ","2.19 ",2.59,,,,
,"SARKHEJ-BAVLA ROAD, SANAND, AHMEDABAD",,,,,,,,,,,,,,,,,,,

,,,,,,,,,,,,Faecal Coli,,,,,,,,
,,,,,,,,Conductivity,B.O.D.,,,,Total Coli form,,Nitrate-N + Nitrite-,,,,,
,,,"Temperature ⁰C ",,"pH ",,,,,,form,,,,,,,,,
Station,,,,,,,,,,,,,,,,,,,,
,,,,,,,,(μmhos/cm),(mg/l),,,,(MPN/100ml),,,N (mg/l),,,,
,"Station Name ","State Name ",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,(MPN/100ml),,,,,,,,,
"Code ",,,,,,,,,,,,,,,,,,,,
,,,"min ","max ","min ","max ","min ","max ","min ","max ","min ","max ","min ","max ","min ",max,,,,
"3238 ","BOREWELL OF GIDC KANSARI ","GUJARAT ","28.0 ","28.0 ","8.0 ","8.3 ","4370 ","4510 ","0.4 ","0.4 ","2 ","2 ","2 ","2 ","0.40 ",0.42,,,,
"3239 ","BOREWELL OF GIDC, SOJITRA ","GUJARAT ","28.0 ","30.0 ","7.9 ","8.3 ","3080 ","3180 ","0.6 ","0.7 ","2 ","2 ","2 ","2 ","0.40 ",0.46,,,,
"3240 ","BOREWELL OF AJI GIDC, RAJKOT ","GUJARAT ","26.0 ","27.0 ","7.6 ","7.7 ","1125 ","1920 ","0.8 ","0.9 ","2 ","2 ","2 ","2 ","0.86 ",0.97,,,,
"3241 ",BOREWELL NEAR MUNICIPAL SOLID WASTE,"GUJARAT ","26.0 ","26.0 ","7.3 ","7.4 ","1130 ","2620 ","0.9 ","1.1 ","2 ","2 ","2 ","2 ","0.91 ",0.91,,,,
,"SITE, NAKARWADI, RAJKOT",,,,,,,,,,,,,,,,,,,
"3242 ",BOREWELL NEAR TSDF OF GUJARAT MARITIME,"GUJARAT ","29.0 ","30.0 ","8.1 ","8.1 ","1320 ","1780 ","1.8 ","1.8 ","2 ","2 ","2 ","2 ","0.23 ",0.29,,,,
,"BOARD, ALANG, BHAVNAGAR",,,,,,,,,,,,,,,,,,,
"3243 ","BOREWELL OF GIDC, VARTEJ, BHAVNAGAR ","GUJARAT ","30.0 ","31.0 ","8.1 ","8.3 ","1998 ","3070 ","1.6 ","1.8 ","2 ","2 ","2 ","2 ","0.03 ",0.34,,,,
"3244 ",BOREWELL NEAR TSDF OF BHARUCH ENVIRO,"GUJARAT ","29.0 ","30.0 ","7.1 ","7.3 ","3010 ","4630 ","0.9 ","1.0 ","2 ","2 ","2 ","2 ","0.48 ",0.50,,,,
,"INFRASTRUCTURE LIMITED, ANKLESHWAR,",,,,,,,,,,,,,,,,,,,
,BHARUCH,,,,,,,,,,,,,,,,,,,
