# -------------------------------------------------------
# ---- CSV created by:  mightymerge.io                   
# -------------------------------------------------------

,,Water Quality Data of Ground Water in Andhra Pradesh Monitored under NWMP-2024,,,,,,,,,,,,,,,,,,,,,
,,,Temperature,,,,,Conductivity,,,,NitrateN +,Fecal Coliform,,Total Coliform,,,Total Dissolved,,Fluoride,,,
,,,,,,"pH ",,,"BOD (mg/L) ",,,,,,,,,,,,,Arsenic (mg/L),
,,,"(°C) ",,,,,(μmho/cm),,,NitriteN(mg/L),,(MPN/100ml),,(MPN/100ml),,,Solids (mg/L),,(mg/L),,,
"STN Code ","Monitoring Location ",State Name,,,,,,,,,,,,,,,,,,,,,
,,,"Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ",Max,
"BIS IS 10500 : 2012 Drinking Water -Specification ",,,"- ",,,"6.5-8.5 ","- ",,"- ",,,"< 45 mg/L ","- ",,"- ",,,< 2000 mg/L,"< 1.5 mg/L ",,,< 0.05 mg/L,
,BOREWELL AT GOOD SHEPHERD PARISH,,,,,,,,,,,,,,,,,,,,,,
"4323 ",,"MEGHALAYA ","16 ","17 ","6.6 ","6.7 ","223 ","230 ","1.2 ","1.3 ","0.32 ","0.43 ","1.8 ","1.8 ","1.8 ","1.8 ","108 ","154 ","0.2 ",0.2,,,
,"IN LADRYMBAI ",,,,,,,,,,,,,,,,,,,,,,
,BOREWELL AT KHLIEHWAH SHASEM - A,,,,,,,,,,,,,,,,,,,,,,
"4324 ",,"MEGHALAYA ","17 ","18 ","5.6 ","5.8 ","102 ","110 ","1.2 ","1.3 ","0.86 ","2.12 ","1.8 ","1.8 ","1.8 ","1.8 ","75 ","76 ","0.2 ",0.2,,,
,"IN KHLIEHRIAT ",,,,,,,,,,,,,,,,,,,,,,
,BOREWELL AT KHLIEHWAH SHASEM - B IN,,,,,,,,,,,,,,,,,,,,,,
"4325 ",,"MEGHALAYA ","16 ","17 ","5.2 ","5.6 ","110 ","123 ","1 ","1.1 ","0.98 ","1.92 ","1.8 ","1.8 ","1.8 ","1.8 ","85 ","107 ","0.2 ",0.2,,,
,"KHLIEHRIAT ",,,,,,,,,,,,,,,,,,,,,,
,DEEP TUBE WELL AT DONGKAMON,,,,,,,,,,,,,,,,,,,,,,
"4904 ",,"MEGHALAYA ","18 ","21 ","6.4 ","6.6 ","140 ","166 ","1.5 ","1.6 ","1 ","1.03 ","1.8 ","1.8 ","23 ","27 ","97 ","113 ","0.2 ",0.2,,,
,"NONGMENSONG, SHILLONG ",,,,,,,,,,,,,,,,,,,,,,
,"DUG WELL AT FOREST COLONY, POLO,",,,,,,,,,,,,,,,,,,,,,,
"4905 ",,"MEGHALAYA ","18 ","22 ","4.6 ","6.1 ","177 ","180 ","1.2 ","1.3 ","2.02 ","5.82 ","1.8 ","1.8 ","1.8 ","1.8 ","122 ","138 ","0.2 ",0.2,,,
,"SHILLONG ",,,,,,,,,,,,,,,,,,,,,,
,"DEEP TUBE WELL AT LABAN LAST STOP,",,,,,,,,,,,,,,,,,,,,,,
"4906 ",,"MEGHALAYA ","17 ","21 ","4.8 ","5.2 ","42 ","54 ","1 ","1.2 ","0.32 ","0.33 ","1.8 ","1.8 ","1.8 ","1.8 ","37 ","38 ","0.2 ",0.2,,,
,"SHILLONG ",,,,,,,,,,,,,,,,,,,,,,
,,Water Quality Data of Ground Water in Mizoram Monitored under NWMP-2024,,,,,,,,,,,,,,,,,,,,,
,,,Temperature,,,,Conductivity,,,,,NitrateN +,Fecal Coliform,,Total Coliform,,Total Dissolved,,,Fluoride,,,
,,,,,,"pH ",,,"BOD (mg/L) ",,,,,,,,,,,Arsenic (mg/L),,,
,,,"(°C) ",,,,,"(μmho/cm) ",,,NitriteN(mg/L),,(MPN/100ml),,(MPN/100ml),,Solids (mg/L),,,"(mg/L) ",,,
STN Code,"Monitoring Location ",State Name,,,,,,,,,,,,,,,,,,,,,
,,,"Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ",Max Min Max,,,
"BIS IS 10500 : 2012 Drinking Water -Specification ",,,"- ",,,"6.5-8.5 ","- ",,"- ",,,"< 45 mg/L ","- ",,"- ",,,"< 2000 mg/L ","< 1.5 mg/L ",< 0.05 mg/L,,,
"2054 ","RAMHLUN 'N' SPRING WATER, AIZAWL ","MIZORAM ","19 ","21 ","5.7 ","6.87 ","490 ","524 ","1.3 ","2.3 ","28.17 ","28.38 ",,,,,"398 ",398,,,,,
,"MISSION VENGTHLANG SPRING WATER,",,,,,,,,,,,,,,,,,,,,,,
"2055 ",,"MIZORAM ","20 ","20 ","6.5 ","7.6 ","497 ","522 ","1.2 ","1.6 ","28.41 ",28.48,,,,,,,,,,,
,"AIZAWL ",,,,,,,,,,,,,,,,,,,,,,
,"LUNGLI SPRING WATER, REPUBLIC VENG,",,,,,,,,,,,,,,,,,,,,,,
"3725 ",,"MIZORAM ","17 ","19 ","6.4 ","8.03 ","301 ","321 ","1.1 ","1.4 ","27.72 ",32.06,,,,,,,,,,,
,"AIZAWL ",,,,,,,,,,,,,,,,,,,,,,
,"RAMHLUN 'S' SPRING WATER, NEAR",,,,,,,,,,,,,,,,,,,,,,
"3726 ",,"MIZORAM ","19 ","21 ","5.9 ","6.7 ","497 ","521 ","1.2 ","2.4 ","28.14 ",28.21,,,,,,,,,,,
,"COMMUNITY HALL, AIZAWL ",,,,,,,,,,,,,,,,,,,,,,
,"TUITHIANG VENG SPRING WATER,",,,,,,,,,,,,,,,,,,,,,,
"3727 ",,"MIZORAM ","16 ","18 ","6.3 ","7.25 ","300 ","305 ","1.1 ","1.3 ","26.52 ",31.53,,,,,,,,,,,
,"AIZAWL ",,,,,,,,,,,,,,,,,,,,,,

Temperature,,,,Conductivity,,,,,NitrateN +,Fecal Coliform,,Total Coliform,,Total Dissolved,,,Fluoride,,,,,,
,,,"pH ",,,"BOD (mg/L) ",,,,,,,,,,,,Arsenic (mg/L),,,,,
,"(°C) ",,,,(μmho/cm),,,NitriteN(mg/L),,(MPN/100ml),,(MPN/100ml),,,Solids (mg/L),,(mg/L),,,,,,
STN Code Monitoring Location State Name,,,,,,,,,,,,,,,,,,,,,,,
"Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ",Max,,,,
"BIS IS 10500 : 2012 Drinking Water -Specification - ",,,"6.5-8.5 ","- ",,"- ",,,"< 45 mg/L ","- ",,"- ",,,< 2000 mg/L,"< 1.5 mg/L ",,,< 0.05 mg/L,,,,
"KHURPUI SPRING WATER, SOUTH",,,,,,,,,,,,,,,,,,,,,,,
"3728 MIZORAM 18 ","19 ","6.73 ","7.4 ","59 ","673 ","1 ","1.2 ","3.59 ",26.2,,,,,,,,,,,,,,
"HLIMEN, AIZAWL ",,,,,,,,,,,,,,,,,,,,,,,
"3729 CHAWNPUI HAND PUMP, AIZAWL MIZORAM 21 ","21 ","6.7 ","7.88 ","448 ","530 ","1 ","1 ","3.1 ",3.11,,,,,,,,,,,,,,
"3730 SELESIH HAND PUMP, AIZAWL MIZORAM 21 ","22 ","6.75 ","7.58 ","123 ","247 ","1 ","1.3 ","9.93 ",28.49,,,,,,,,,,,,,,
"3731 TUIKUAL HAND PUMP, AIZAWL MIZORAM 20 ","20 ","7.38 ","7.38 ","555 ","555 ","1.4 ","1.4 ","34.37 ",34.37,,,,,,,,,,,,,,
"CHALTLANG HAND PUMP,",,,,,,,,,,,,,,,,,,,,,,,
"3732 MIZORAM 21 ","22 ","6.86 ","7 ","426 ","453 ","1 ","3.8 ","22.08 ",25.66,,,,,,,,,,,,,,
"NEAR REMI TYRE WORKS, AIZAWL ",,,,,,,,,,,,,,,,,,,,,,,
"3733 SOUTH HLIMEN HAND PUMP, AIZAWL MIZORAM 18 ","19 ","6.3 ","7.24 ","226 ","268 ","1 ","1.5 ","23.56 ",26.35,,,,,,,,,,,,,,
"VAITUI SPRING WATER, THEIRIAT ,",,,,,,,,,,,,,,,,,,,,,,,
"3737 MIZORAM 20 ","21 ","6.2 ","7.1 ","6 ","126 ","1 ","41 ","0.41 ",0.45,,,,,,,,,,,,,,
"LUNGEI ",,,,,,,,,,,,,,,,,,,,,,,
"SAP TUIKHUR SPRING WATER, SERKAWN,",,,,,,,,,,,,,,,,,,,,,,,
"3738 MIZORAM 18 ","20 ","6.9 ","7 ","76 ","94 ","1 ","1 ","9.73 ",10.89,,,,,,,,,,,,,,
"LUNGLEI ",,,,,,,,,,,,,,,,,,,,,,,
"3741 KHURPUI SPRING WATER, LAWNGTLAI MIZORAM 20 ","21 ","6.6 ","7.1 ","275 ","308 ","1 ","1.1 ","14.21 ",25.93,,,,,,,,,,,,,,
"3742 CHANMARI HAND PUMP, LAWNGTLAI MIZORAM 21 ","21 ","6.3 ","6.8 ","113 ","136 ","1 ","1 ","1.32 ",1.46,,,,,,,,,,,,,,
"CHHOCHHOPA SPRING WATER, NEW",,,,,,,,,,,,,,,,,,,,,,,
"3745 MIZORAM 17 ","18 ","6.4 ","6.9 ","240 ","273 ","1.3 ","1.3 ","25.31 ",29.11,,,,,,,,,,,,,,
"COLONY, SAIHA ",,,,,,,,,,,,,,,,,,,,,,,
"3748 SIHPHIR VENG SPRING WATER, SERCHHIP MIZORAM 18 ","20 ","6.5 ","7.1 ","77 ","270 ","1 ","1.1 ","0.44 ",0.61,,,,,,,,,,,,,,
"3753 HMAR VENG SPRING WATER, KOLASIB MIZORAM 14 ","16 ","6.1 ","7 ","42 ","165 ","1 ","1.5 ","3.19 ",3.87,,,,,,,,,,,,,,
"3758 BETHEL VENG HAND PUMP, CHAMPHAI MIZORAM 18 ","19 ","6.2 ","7.8 ","52 ","360 ","1 ","1.1 ","1.43 ",2.88,,,,,,,,,,,,,,
"4124 ELECTRIC VENG SPRING WATER, LUNGLEI MIZORAM 19 ","19 ","6.2 ","6.8 ","174 ","369 ","1 ","1.1 ","27.48 ",27.92,,,,,,,,,,,,,,
"PAWHHAWN SPRING WATER,",,,,,,,,,,,,,,,,,,,,,,,
"4126 MIZORAM 18 ","18 ","5.5 ","6.5 ","190 ","225 ","1 ","1 ","5.39 ",6.08,,,,,,,,,,,,,,
"NR GM HSS, VENGSANG, CHAMPHAI ",,,,,,,,,,,,,,,,,,,,,,,
"KHURPUI SPRING WATER, NEW COLONY,",,,,,,,,,,,,,,,,,,,,,,,
"4127 MIZORAM 19 ","20 ","5.9 ","6.7 ","238 ","332 ","1 ","1.1 ","14.21 ",27.38,,,,,,,,,,,,,,
"SAIHA ",,,,,,,,,,,,,,,,,,,,,,,
"F LALLAWMAWMA WELL, NEW SAIHA,",,,,,,,,,,,,,,,,,,,,,,,
"4128 MIZORAM 22 ","24 ","5.8 ","6.7 ","293 ","381 ","1 ","1 ","26.21 ",27.59,,,,,,,,,,,,,,
"SAIHA DIST. ",,,,,,,,,,,,,,,,,,,,,,,
"TUIVAMIT SPRING WATER, AOC VENG,",,,,,,,,,,,,,,,,,,,,,,,
"4129 MIZORAM 19 ","20 ","6.8 ","7.1 ","160 ","249 ","1 ","1.2 ","1.59 ",2.91,,,,,,,,,,,,,,
"LAWNGTLAI ",,,,,,,,,,,,,,,,,,,,,,,
"NGHARPET VENG SPRING WATER,",,,,,,,,,,,,,,,,,,,,,,,
"4133 MIZORAM 20 ","21 ","6.9 ","7.5 ","189 ","195 ","1 ","1.4 ","2.04 ",2.48,,,,,,,,,,,,,,
"LUNGSIR, MAMIT ",,,,,,,,,,,,,,,,,,,,,,,
Water Quality Data of Ground Water in Nagaland Monitored under NWMP-2024,,,,,,,,,,,,,,,,,,,,,,,
Temperature,,,,Conductivity,,,,,NitrateN +,Fecal Coliform,,Total Coliform,,Total Dissolved,,,Fluoride,,,,,,
,,,"pH ",,,"BOD (mg/L) ",,,,,,,,,,,,Arsenic (mg/L),,,,,
,"(°C) ",,,,"(μmho/cm) ",,,NitriteN(mg/L),,(MPN/100ml),,(MPN/100ml),,,Solids (mg/L),,"(mg/L) ",,,,,,
STN Code Monitoring Location State Name,,,,,,,,,,,,,,,,,,,,,,,
"Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ",Max,,,,
"BIS IS 10500 : 2012 Drinking Water -Specification - ",,,"6.5-8.5 ","- ",,"- ",,,"< 45 mg/L ","- ",,"- ",,,< 2000 mg/L,"< 1.5 mg/L ",,,< 0.05 mg/L,,,,

,,,Temperature,,,,Conductivity,,,,,NitrateN +,Fecal Coliform,,Total Coliform,,Total Dissolved,,,Fluoride,,,
,,,,,,"pH ",,,"BOD (mg/L) ",,,,,,,,,,,Arsenic (mg/L),,,
,,,"(°C) ",,,,,(μmho/cm),,,NitriteN(mg/L),,(MPN/100ml),,(MPN/100ml),,,Solids (mg/L),,(mg/L),,,
"STN Code ","Monitoring Location ",State Name,,,,,,,,,,,,,,,,,,,,,
,,,"Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ",Max Min Max,,,
"BIS IS 10500 : 2012 Drinking Water -Specification ",,,"- ",,,"6.5-8.5 ","- ",,"- ",,,"< 45 mg/L ","- ",,"- ",,,< 2000 mg/L,"< 1.5 mg/L ",< 0.05 mg/L,,,
,OPENWELL AT KOHIMA VILLAGE ?T? KHEL,,,,,,,,,,,,,,,,,,,,,,
"2896 ",,"NAGALAND ","22.4 ","23.5 ","7.5 ","7.6 ","120 ","250 ",,,"0.5 ","0.6 ",,,,,"60 ","125 ","0.2 ",0.2 0.00049 0.00049,,,
,"(HOUSE NO.21) ",,,,,,,,,,,,,,,,,,,,,,
"2897 ","BOREWELL AT KAMDI BAZAAR ","NAGALAND ","26 ","26.6 ","6.6 ","7.1 ","222 ","241 ",,,"0.5 ","0.6 ",,,,,"111 ","120.5 ","0.2 ",0.2 0.00049 0.00049,,,
,OPENWELL AT DOYAPUR NEAR DIMASA,,,,,,,,,,,,,,,,,,,,,,
"2898 ",,"NAGALAND ","26.6 ","28.1 ","6.5 ","6.9 ","160 ","226 ",,,"0.6 ","0.7 ",,,,,"80 ","163 ","0.21 ",0.27 0.00049 0.00049,,,
,"BAPTIST CHURCH ",,,,,,,,,,,,,,,,,,,,,,
,BOREWELL AT DHANSIRIPAR NEAR SIBRAI,,,,,,,,,,,,,,,,,,,,,,
"2899 ",,"NAGALAND ","26.2 ","27.2 ","7.5 ","7.9 ","180 ","368 ",,,"0.5 ","0.7 ",,,,,"90 ","184 ","0.2 ",0.25 0.00049 0.00049,,,
,"(SHIV) TEMPLE ",,,,,,,,,,,,,,,,,,,,,,
,OPENWELL AT TOULAZOUMA VILLAGE,,,,,,,,,,,,,,,,,,,,,,
"2900 ",,"NAGALAND ","24.9 ","28.1 ","6.6 ","7.1 ","175 ","292 ",,,"0.5 ","0.6 ",,,,,"87.5 ","146 ","0.2 ",0.2 0.00049 0.00049,,,
,"(HOUSE NO.379) ",,,,,,,,,,,,,,,,,,,,,,
,OPENWELL AT LUNGWIRAM VILLAGE,,,,,,,,,,,,,,,,,,,,,,
"2901 ",,"NAGALAND ","25.4 ","28.4 ","6.8 ","6.9 ","101 ","254 ",,,"0.5 ","0.6 ",,,,,"50.5 ","127 ","0.22 ",0.24 0.00049 0.00049,,,
,"NEAR LUNGWIRAM BAPTIST CHURCH ",,,,,,,,,,,,,,,,,,,,,,
,"BOREWELL AT THAHEKHU VILLAGE,",,,,,,,,,,,,,,,,,,,,,,
"2902 ",,"NAGALAND ","28.5 ","28.8 ","7.1 ","8.2 ","125 ","250 ",,,"0.6 ","0.7 ",,,,,"62.5 ","125 ","0.2 ",0.2 0.00049 0.00049,,,
,"BLOCK 3, NEAR RAILWAY CROSSING ",,,,,,,,,,,,,,,,,,,,,,
,"BOREWELL AT SIGNAL ANGAMI VILLAGE,",,,,,,,,,,,,,,,,,,,,,,
"2903 ",,"NAGALAND ","26.5 ","28.5 ","7.5 ","7.9 ","100 ","136 ",,,"0.6 ","0.9 ",,,,,"50 ","68 ","0.2 ",0.2 0.00049 0.00049,,,
,"HOUSE NO 93 ",,,,,,,,,,,,,,,,,,,,,,
,"OPENWELL NEAR NAGA CEMETERY (OLD),",,,,,,,,,,,,,,,,,,,,,,
"2904 ",,"NAGALAND ","24.3 ","27.7 ","6.9 ","7.5 ","155 ","430 ",,,"0.7 ","0.8 ",,,,,"77.5 ","215 ","0.2 ",0.2 0.00049 0.00049,,,
,"(HOUSE NO.10) ",,,,,,,,,,,,,,,,,,,,,,
"2905 ","BOREWELL AT NPCB, SIGNAL POINT ","NAGALAND ","24.5 ","26.5 ","6.9 ","7.1 ","139 ","350 ",,,"0.5 ","0.7 ",,,,,"69.5 ","175 ","0.2 ",0.2 0.00049 0.00049,,,
,,Water Quality Data of Ground Water in Odisha Monitored under NWMP-2024,,,,,,,,,,,,,,,,,,,,,
,,,Temperature,,,,Conductivity,,,,,NitrateN +,Fecal Coliform,,Total Coliform,,Total Dissolved,,,Fluoride,,,
,,,,,,"pH ",,,"BOD (mg/L) ",,,,,,,,,,,Arsenic (mg/L),,,
,,,"(°C) ",,,,,"(μmho/cm) ",,,NitriteN(mg/L),,(MPN/100ml),,(MPN/100ml),,,Solids (mg/L),,"(mg/L) ",,,
STN Code,"Monitoring Location ",State Name,,,,,,,,,,,,,,,,,,,,,
,,,"Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ",Max Min Max,,,
"BIS IS 10500 : 2012 Drinking Water -Specification ",,,"- ",,,"6.5-8.5 ","- ",,"- ",,,"< 45 mg/L ","- ",,"- ",,,"< 2000 mg/L ","< 1.5 mg/L ",< 0.05 mg/L,,,
"1644 ","JAGATPUR INDUSTRIAL AREA, CUTTACK ","ODISHA ","28 ","28 ","6.9 ","6.9 ","364 ","364 ","1 ","1 ","3.15 ","3.15 ","1.8 ","1.8 ","1.8 ","1.8 ","216 ","216 ","0.3 ",0.3,,,
,"MADHUPATNA- KALYAN NAGAR AREA,",,,,,,,,,,,,,,,,,,,,,,
"1645 ",,"ODISHA ","28 ","28 ","6.9 ","6.9 ","265 ","265 ","1 ","1 ","1.13 ","1.13 ","1.8 ","1.8 ","1.8 ","1.8 ","160 ","160 ","0.2 ",0.2,,,
,"CUTTACK ",,,,,,,,,,,,,,,,,,,,,,
"1646 ","BIDANASHI - TULASIPUR AREA, CUTTACK ","ODISHA ","28 ","28 ","6.9 ","6.9 ","305 ","305 ","1 ","1 ","0.65 ","0.65 ","1.8 ","1.8 ","1.8 ","1.8 ","176 ","176 ","0.23 ",0.23,,,
"1647 ","BADAMBARI AREA, CUTTACK ","ODISHA ","28 ","28 ","7.1 ","7.1 ","165 ","165 ","1 ","1 ","0.76 ","0.76 ","1.8 ","1.8 ","1.8 ","1.8 ","120 ","120 ","0.29 ",0.29,,,
,"RANIHAT- MANGALABAG AREA,",,,,,,,,,,,,,,,,,,,,,,
"1648 ",,"ODISHA ","30 ","30 ","7.1 ","7.1 ","520 ","520 ","1 ","1 ","0.55 ","0.55 ","1.8 ","1.8 ","1.8 ","1.8 ","340 ","340 ","0.21 ",0.21,,,
,"CUTTACK ",,,,,,,,,,,,,,,,,,,,,,
"1649 ","KHANDAGIRI AREA, BHUBANESWAR ","ODISHA ","28 ","28 ","6.7 ","6.7 ","348 ","348 ","1.1 ","1.1 ","5.65 ","5.65 ","1.8 ","1.8 ","1.8 ","1.8 ","208 ","208 ","0.3 ",0.3,,,
,"CAPITAL HOSPITAL AREA,",,,,,,,,,,,,,,,,,,,,,,
"1650 ",,"ODISHA ","28 ","28 ","6.5 ","6.5 ","375 ","375 ","1 ","1 ","0.57 ","0.57 ","1.8 ","1.8 ","1.8 ","1.8 ","228 ","228 ","0.31 ",0.31,,,
,"BHUBANESWAR ",,,,,,,,,,,,,,,,,,,,,,
,"OLD TOWN- SAMANTARAPUR AREA,",,,,,,,,,,,,,,,,,,,,,,
"1651 ",,"ODISHA ","29 ","29 ","6.9 ","6.9 ","440 ","440 ","1 ","1 ","0.85 ","0.85 ","1.8 ","1.8 ","1.8 ","1.8 ","300 ","300 ","0.26 ",0.26,,,
,"BHUBANESWAR ",,,,,,,,,,,,,,,,,,,,,,
,"KALPANA - LAXMISAGAR AREA,",,,,,,,,,,,,,,,,,,,,,,
"1652 ",,"ODISHA ","28 ","28 ","6.5 ","6.5 ","303 ","303 ","1 ","1 ","4.48 ","4.48 ","1.8 ","1.8 ","1.8 ","1.8 ","184 ","184 ","0.25 ",0.25,,,
,"BHUBANESWAR ",,,,,,,,,,,,,,,,,,,,,,
,"MANCHESWAR INDUSTRIAL AREA,",,,,,,,,,,,,,,,,,,,,,,
1653,BHUBANESWAR /,"ODISHA ","28 ","28 ","5.6 ","5.6 ","220 ","220 ","1 ","1 ","7.47 ","7.47 ","130 ","130 ","280 ","280 ","132 ","132 ","0.33 ",0.33,,,
,CHANDRASHEKHARPUR,,,,,,,,,,,,,,,,,,,,,,

,,,Temperature,,,,,Conductivity,,,,NitrateN +,Fecal Coliform,,Total Coliform,,,Total Dissolved,,Fluoride,,,
,,,,,,"pH ",,,"BOD (mg/L) ",,,,,,,,,,,Arsenic (mg/L),,,
,,,"(°C) ",,,,,(μmho/cm),,,NitriteN(mg/L),,(MPN/100ml),,(MPN/100ml),,,Solids (mg/L),,(mg/L),,,
"STN Code ","Monitoring Location ",State Name,,,,,,,,,,,,,,,,,,,,,
,,,"Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ",Max Min Max,,,
"BIS IS 10500 : 2012 Drinking Water -Specification ",,,"- ",,,"6.5-8.5 ","- ",,"- ",,,"< 45 mg/L ","- ",,"- ",,,< 2000 mg/L,"< 1.5 mg/L ",< 0.05 mg/L,,,
,SECRETARIAT- GOVERNOR HOUSE- OLD,,,,,,,,,,,,,,,,,,,,,,
"1654 ",,"ODISHA ","28 ","28 ","6.8 ","6.8 ","370 ","370 ","1 ","1 ","4.12 ","4.12 ","1.8 ","1.8 ","1.8 ","1.8 ","220 ","220 ","0.28 ",0.28,,,
,"BUS STAND AREA, BHUBANESWAR ",,,,,,,,,,,,,,,,,,,,,,
"1655 ","NEAR SEA BEACH, PURI ","ODISHA ","23 ","23 ","6.8 ","6.8 ","16400 ","16400 ","1 ","1 ","4.31 ","4.31 ","1.8 ","1.8 ","1.8 ","1.8 ","14440 ","14440 ","0.39 ",0.39,,,
"1656 ","NEAR JAGANNATH TEMPLE, PURI ","ODISHA ","23 ","23 ","7.3 ","7.3 ","1545 ","1545 ","1 ","1 ","16.72 ","16.72 ","1.8 ","1.8 ","1.8 ","1.8 ","1064 ","1064 ","0.29 ",0.29,,,
,HOSPITAL - BUS STAND- MAUSHIMA,,,,,,,,,,,,,,,,,,,,,,
"1657 ",,"ODISHA ","23 ","23 ","7.1 ","7.1 ","1081 ","1081 ","1 ","1 ","0.86 ","0.86 ","79 ","79 ","220 ","220 ","736 ","736 ","0.28 ",0.28,,,
,"TEMPLE AREA, PURI ",,,,,,,,,,,,,,,,,,,,,,
"1658 ","BALIAPANDA, PURI ","ODISHA ","23 ","23 ","7.5 ","7.5 ","730 ","730 ","1 ","1 ","5.57 ","5.57 ","1.8 ","1.8 ","1.8 ","1.8 ","440 ","440 ","0.36 ",0.36,,,
,"NEAR MKCG MEDICAL COLLEGE,",,,,,,,,,,,,,,,,,,,,,,
"3964 ",,"ODISHA ","25 ","25 ","8.4 ","8.4 ","850 ","850 ","1 ","1 ","3.94 ","3.94 ","33 ","33 ","79 ","79 ","496 ","496 ","0.2 ",0.2,,,
,"BERHAMPUR ",,,,,,,,,,,,,,,,,,,,,,
"3965 ","NEAR BUS STAND, BERHAMPUR ","ODISHA ","26 ","26 ","8.5 ","8.5 ","890 ","890 ","1 ","1 ","0.69 ","0.69 ","1.8 ","1.8 ","1.8 ","1.8 ","536 ","536 ","0.31 ",0.31,,,
"3966 ","NEAR BADABAZAR, BERHAMPUR ","ODISHA ","26 ","26 ","8.4 ","8.4 ","1018 ","1018 ","1 ","1 ","15.03 ","15.03 ","1.8 ","1.8 ","1.8 ","1.8 ","608 ","608 ","0.29 ",0.29,,,
,"NEAR RAILWAY STATION STAND,",,,,,,,,,,,,,,,,,,,,,,
"3967 ",,"ODISHA ","27 ","27 ","8.5 ","8.5 ","780 ","780 ","1 ","1 ","7.67 ","7.67 ","1.8 ","1.8 ","1.8 ","1.8 ","520 ","520 ","0.2 ",0.2,,,
,"BERHAMPUR ",,,,,,,,,,,,,,,,,,,,,,
,"NEAR VSS MEDICAL COLLEGE, BURLA,",,,,,,,,,,,,,,,,,,,,,,
"3968 ",,"ODISHA ","26 ","26 ","7.2 ","7.2 ","640 ","640 ","1 ","1 ","0.49 ","0.49 ","1.8 ","1.8 ","1.8 ","1.8 ","468 ","468 ","0.33 ",0.33,,,
,"SAMBALPUR ",,,,,,,,,,,,,,,,,,,,,,
"3969 ","NEAR RAILWAY STATION, SAMBALPUR ","ODISHA ","25 ","25 ","7.3 ","7.3 ","1342 ","1342 ","1 ","1 ","8.38 ","8.38 ","220 ","220 ","540 ","540 ","924 ","924 ","0.21 ",0.21,,,
"3970 ","NEAR PANTHANIVAS, SAMBALPUR ","ODISHA ","26 ","26 ","7.2 ","7.2 ","298 ","298 ","1 ","1 ","6.57 ","6.57 ","1.8 ","1.8 ","1.8 ","1.8 ","188 ","188 ","0.35 ",0.35,,,
"3971 ","ANGUL TOWNSHIP ","ODISHA ","23 ","23 ","6.8 ","6.8 ","990 ","990 ","1 ","1 ","9.39 ","9.39 ","1.8 ","1.8 ","1.8 ","1.8 ","604 ","604 ","0.28 ",0.28,,,
"3972 ","NALCO TOWNSHIP, TALCHER ","ODISHA ","23 ","23 ","7.2 ","7.2 ","610 ","610 ","1 ","1 ","0.68 ","0.68 ","1.8 ","1.8 ","1.8 ","1.8 ","388 ","388 ","0.25 ",0.25,,,
"3973 ","MAHANADI COAL FIELD AREA, TALCHER ","ODISHA ","23 ","23 ","6.2 ","6.2 ","530 ","530 ","1 ","1 ","7.96 ","7.96 ","1.8 ","1.8 ","1.8 ","1.8 ","364 ","364 ","0.2 ",0.2,,,
"3974 ","KANIHA, TALCHER ","ODISHA ","23 ","23 ","7.2 ","7.2 ","550 ","550 ","1 ","1 ","0.48 ","0.48 ","1.8 ","1.8 ","1.8 ","1.8 ","368 ","368 ","0.32 ",0.32,,,
"3975 ","TALCHER TOWN ","ODISHA ","24 ","24 ","5.8 ","5.8 ","125 ","125 ","1 ","1 ","2.67 ","2.67 ","1.8 ","1.8 ","1.8 ","1.8 ","76 ","76 ","0.28 ",0.28,,,
"3976 ","MERAMUNDALI AREA, TALCHER ","ODISHA ","23 ","23 ","7.1 ","7.1 ","1130 ","1130 ","1 ","1 ","2.79 ","2.79 ","1.8 ","1.8 ","1.8 ","1.8 ","864 ","864 ","0.35 ",0.35,,,
"3977 ","TALCHER THERMAL AREA ","ODISHA ","22 ","22 ","7.1 ","7.1 ","1210 ","1210 ","1 ","1 ","0.62 ","0.62 ","1.8 ","1.8 ","1.8 ","1.8 ","804 ","804 ","0.38 ",0.38,,,
"3978 ","BANARPAL, TALCHER ","ODISHA ","22 ","22 ","6.6 ","6.6 ","960 ","960 ","1 ","1 ","4.48 ","4.48 ","1.8 ","1.8 ","1.8 ","1.8 ","684 ","684 ","0.21 ",0.21,,,
