# -------------------------------------------------------
# ---- CSV created by:  mightymerge.io                   
# -------------------------------------------------------

"GUJARAT ","27 ","28 ","7.9 ","8.3 ","1582 ","1656 ","0.9 ","1 ","0 ","0.1 ","33 ","33 ","4 ",33,,
"3211CENTER, KADODARA, SURAT ",,,,,,,,,,,,,,,,
BOREWELL NEAR CENTER OF,,,,,,,,,,,,,,,,
"GUJARAT ","32 ","33 ","7.4 ","7.5 ","1999 ","2216 ","1 ","1.5 ","3.2 ",6,,,,,,
"3212EXCELLENCE BUILDING, GIDC, ",,,,,,,,,,,,,,,,
"BOREWELL, CETP-NARODA, GIDC,",,,,,,,,,,,,,,,,
"GUJARAT ","32 ","33 ","7.5 ","7.6 ","1605 ","1850 ","1.5 ","1.7 ","3.7 ",5.2,,,,,,
"3213NARODA-AHMEDABAD ",,,,,,,,,,,,,,,,
BOREWELL NEAR GIDC ODHAV,,,,,,,,,,,,,,,,
"GUJARAT ","32 ","33 ","7.5 ","7.7 ","1380 ","1748 ","1.6 ","1.7 ","3.6 ",6.9,,,,,,
"3214INDUSTRIAL ASSOCIATION BU ",,,,,,,,,,,,,,,,
BOREWELL NEAR MUNICIPAL SOLID,,,,,,,,,,,,,,,,
"GUJARAT ","28 ","29 ","7.4 ","7.9 ","3220 ","3628 ","1.4 ","3.6 ","2.6 ",7.4,,,,,,
"3215WASTE SITE- GYASPUR, ",,,,,,,,,,,,,,,,
BOREWELL NEAR TSDF SITE OF GREEN,,,,,,,,,,,,,,,,
"GUJARAT ","32 ","33 ","7.2 ","7.6 ","2180 ","2760 ","1 ","1.6 ","2.9 ",7.3,,,,,,
"3216ENVIRONMNET SERVI ",,,,,,,,,,,,,,,,
BOREWELL NEAR TSDF SITE OF NARODA,,,,,,,,,,,,,,,,
"GUJARAT ","32 ","33 ","7.6 ","7.7 ","1540 ","2760 ","1 ","1.6 ","5.5 ",7.3,,,,,,
"3217ENVIRO PROJECT.L ",,,,,,,,,,,,,,,,
"WELL OF MODASA, NAGAR PALIKA,",,,,,,,,,,,,,,,,
"GUJARAT ","27 ","30 ","7.5 ","8.3 ","870 ","999 ","1.4 ","5 ","4.4 ",4.6,,,,,,
"3218VARIGRUH, MODASA ",,,,,,,,,,,,,,,,
"WELL OF IDAR, NAGAR PALIKA,",,,,,,,,,,,,,,,,
"GUJARAT ","27 ","28 ","7.3 ","8.3 ","1220 ","1460 ","0.7 ","1.1 ","3.5 ",7.7,,,,,,
"3219SAKARIA, IDAR ",,,,,,,,,,,,,,,,
BOREWELL OF GIDC-NADIAD AT GIDC,,,,,,,,,,,,,,,,
"GUJARAT ","28 ","30 ","8.2 ","8.3 ","2630 ","2770 ","0 ","2.1 ","0.8 ",2.7,,,,,,
"3220OFFICE, GIDC NADIA ",,,,,,,,,,,,,,,,
"BOREWELL OF TOWN RAJPIPLA,",,,,,,,,,,,,,,,,
"GUJARAT ","30 ","30 ","7.6 ","7.6 ","740 ","740 ","0.9 ","0.9 ","0.5 ",0.5,,,,,,
"3221DIST.NARMADA ",,,,,,,,,,,,,,,,
"GUJARAT ","30 ","30 ","7.6 ","7.6 ","3470 ","3470 ","0.8 ","0.8 ","0.6 ",0.6,,,,,,
"3222 BOREWELL OF GIDC, PANOLI ",,,,,,,,,,,,,,,,
"GUJARAT ","30 ","31 ","8 ","8.1 ","1342 ","1485 ","1.4 ","1.6 ","4.7 ",4.8,,,,,,
"3223 BOREWELL KADI INDUSTRIAL AREA ",,,,,,,,,,,,,,,,
"GUJARAT ","25 ","30 ","7.7 ","8.5 ","739 ","1022 ","1.3 ","2 ","3.7 ",4,,,,,,
"3224 DEESA BOREWELL ",,,,,,,,,,,,,,,,
"GUJARAT ","30 ","31 ","7.7 ","8.3 ","960 ","1600 ","1.1 ","4.4 ","3.5 ",7.3,,,,,,
"3225 VISNAGAR BOREWELL ",,,,,,,,,,,,,,,,
"GUJARAT ","25 ","30 ","8.1 ","8.6 ","1625 ","1783 ","1.6 ","3 ","3.5 ",5,,,,,,
"3226 PATAN BOREWELL ",,,,,,,,,,,,,,,,
"GUJARAT ","30 ","30 ","7.2 ","7.6 ","1645 ","1750 ","1.4 ","1.9 ","2.2 ",4.9,,,,,,
"3227 VIJAPUR (RANASAN) BOREWELL ",,,,,,,,,,,,,,,,
"GUJARAT ","30 ","32 ","7.2 ","7.7 ","1599 ","2580 ","0.7 ","1.5 ","1.1 ","2.6 ",,,"2 ",2,,
"3228 GIDC, HALOL, PANCHMAHAL ",,,,,,,,,,,,,,,,
,,,,180,,,,,,,,,,,,

Station,,,,,,,,,,,,,,,,
Station,,,,,,Conductivity,B.O.D.,,Nitrate-N + Nitrite-N,,Faecal Coli form,,Total Coli form,,,
"Name State Name ",,"Temperature ⁰C ","pH ",,,,,,,,,,,,,
code,,,,,,(μmhos/cm),(mg/l),,(mg/l),,,(MPN/100ml),,(MPN/100ml),,
,"min ","max ","min ","max ","min ","max ","min ","max ","min ","max ","min ","max ","min ",max,,
,,,,"6.5-8.5 ",,,,"<3 mg/l ",,,"<2500MPN/100ml ",,<5000MPN/100ml,,,
"Water quality criteria ",,,,,,,,,,,,,,,,
"GUJARAT ","29 ","32 ","7.2 ","7.6 ","990 ","1459 ","0 ","3.1 ","1.4 ","1.9 ",,,"2 ",2,,
"3229 GIDC, DAHOD, DAHOD ",,,,,,,,,,,,,,,,
"GUJARAT ","20 ","24 ","7.2 ","8.2 ","4470 ","4500 ","1.2 ","1.6 ","1.1 ",1.1,,,,,,
"3230 BOREWELL OF GIDC, JUNAGADH ",,,,,,,,,,,,,,,,
BOREWELL NEAR TSDF SITE OF,,,,,,,,,,,,,,,,
"GUJARAT ","27 ","27 ","8 ","8.2 ","1072 ","1158 ","2.2 ","4.9 ","0 ","1.2 ","12 ","12 ","38 ",39,,
"3231SAURASHTRA ENVIRO PROJE ",,,,,,,,,,,,,,,,
"BOREWELL OF GIDC, ANTALIA WATER",,,,,,,,,,,,,,,,
"GUJARAT ","26 ","28 ","7.8 ","8.1 ","1941 ","2206 ","0.9 ","1.2 ","0 ","0 ","8 ","141 ","8 ",345,,
"3232SUPPLY, BILLIMORA, ",,,,,,,,,,,,,,,,
"BOREWELL OF KALIAWADI GRID ROAD,",,,,,,,,,,,,,,,,
"GUJARAT ","25 ","27 ","8.1 ","8.2 ","2604 ","2667 ","1 ","1 ","0 ","0 ","8 ","8 ","13 ",13,,
"3233NAVSARI ",,,,,,,,,,,,,,,,
BOREWELL NERA TSDF OF NANDESARI,,,,,,,,,,,,,,,,
"GUJARAT ","30 ","30 ","7.1 ","7.4 ","7940 ","10013 ","5.6 ","6.1 ","4.9 ","13.1 ",,,"2 ",2,,
"3234ENVIRO CONTROL LIM ",,,,,,,,,,,,,,,,
"BOREWELL OF GIDC KALOL, B/H GIDC",,,,,,,,,,,,,,,,
"GUJARAT ","29 ","30 ","7.3 ","7.6 ","2406 ","3316 ","1.4 ","3 ","2.5 ",5.3,,,,,,
"3235OFFICE, GIDC, KAL ",,,,,,,,,,,,,,,,
"BOREWELL OF M/S ALFA ECA (I) LTD.,",,,,,,,,,,,,,,,,
"GUJARAT ","28 ","30 ","7.7 ","8.4 ","1792 ","1880 ","1.5 ","1.5 ","1.9 ",4,,,,,,
"3236UNIT-1, SR.NO. ",,,,,,,,,,,,,,,,
"BOREWELL OF L & T LTD., PLOT NO.",,,,,,,,,,,,,,,,
"GUJARAT ","28 ","28 ","7.3 ","7.3 ","6390 ","6586 ","1.4 ","1.5 ","2 ",2.4,,,,,,
"3237144/146, SARKHEJ- ",,,,,,,,,,,,,,,,
"GUJARAT ","30 ","30 ","7.8 ","7.9 ","4390 ","4970 ","0.5 ","2.1 ","1.7 ","3 ",,,"2 ",2,,
"3238 BOREWELL OF GIDC KANSARI ",,,,,,,,,,,,,,,,
"GUJARAT ","30 ","31 ","7.7 ","7.9 ","3160 ","3160 ","1 ","2.2 ","1.5 ","2.4 ",,,"2 ",2,,
"3239 BOREWELL OF GIDC, SOJITRA ",,,,,,,,,,,,,,,,
"GUJARAT ","27 ","28 ","7.3 ","8 ","789 ","1490 ","1.2 ","1.3 ","0.9 ","1.2 ",,,"2 ",2,,
"3240 BOREWELL OF AJI GIDC, RAJKOT ",,,,,,,,,,,,,,,,
BOREWELL NEAR MUNICIPAL SOLID,,,,,,,,,,,,,,,,
"GUJARAT ","26 ","28 ","7.6 ","7.9 ","1117 ","7730 ","1.3 ","2 ","1.1 ",1.2,,,,,,
"3241WASTE SITE, NAKARWAD ",,,,,,,,,,,,,,,,
BOREWELL NEAR TSDF OF GUJARAT,,,,,,,,,,,,,,,,
"GUJARAT ","29 ","30 ","7.1 ","7.2 ","1320 ","1354 ","1.3 ","2.2 ","0.2 ",0.3,,,,,,
"3242MARITIME BOARD, ALAN ",,,,,,,,,,,,,,,,
"BOREWELL OF GIDC, VARTEJ,",,,,,,,,,,,,,,,,
"GUJARAT ","29 ","30 ","7.6 ","7.6 ","2120 ","2240 ","1.2 ","2 ","0 ",0,,,,,,
"3243BHAVNAGAR ",,,,,,,,,,,,,,,,
BOREWELL NEAR TSDF OF BHARUCH,,,,,,,,,,,,,,,,
"GUJARAT ","29 ","29 ","7.9 ","7.9 ","3180 ","3180 ",,,"1.2 ",1.2,,,,,,
"3244ENVIRO INFRASTRUCTUR ",,,,,,,,,,,,,,,,
BOREWELL AT DHANGADHRA NEAR,,,,,,,,,,,,,,,,
"GUJARAT ","25 ","30 ","7.3 ","7.5 ","4690 ","5500 ","0.8 ","1.8 ","0 ",1.2,,,,,,
"3245DHANGADHRA CHEMICALS ",,,,,,,,,,,,,,,,
"BOREWELL OF GIDC OFFICE, SHANKAR",,,,,,,,,,,,,,,,
"GUJARAT ","28 ","28 ","7.6 ","7.7 ","1420 ","2458 ","0.4 ","0.4 ","0.4 ",0.4,,,,,,
"3246TEKRI, UDHYOGNAGA ",,,,,,,,,,,,,,,,
BOREWELL OF SHRI MAHAVIR METAL,,,,,,,,,,,,,,,,
"GUJARAT ","28 ","29 ","7.5 ","7.9 ","1855 ","3628 ","0.4 ","0.4 ","0.4 ",0.5,,,,,,
"3247CRAFT PVT. LTD., PL ",,,,,,,,,,,,,,,,
,,,,181,,,,,,,,,,,,

,,,Table - 22.10: Water Quality of ground water in Himachal Pradesh - 2016,,,,,,,,,,,,,
,Station,,,,,,,,,,,,,,,
Station,,,,,,,,Conductivity,B.O.D.,,Nitrate-N + Nitrite-N,,Faecal Coli form,,Total Coli form,
,"Name ","State Name ",,"Temperature ⁰C ","pH ",,,,,,,,,,,
code,,,,,,,,(μmhos/cm),(mg/l),,(mg/l),,(MPN/100ml),,(MPN/100ml),
,,,"min ","max ","min ","max ","min ","max ","min ","max ","min ","max ","min ","max ","min ",max
,"Water quality criteria ",,,,,"6.5-8.5 ",,,,"<3 mg/l ",,,"<2500MPN/100ml ",,<5000MPN/100ml,
"1555 ","AT KALA AMB, H.P ","HIMACHAL PRADESH ","22 ","22 ","7.4 ","7.6 ","743 ","840 ","0.1 ","0.1 ","0.3 ","0.5 ",,,"3.7 ",3.7
"1556 ","AT PAONTA SAHIB, H.P ","HIMACHAL PRADESH ","21 ","21 ","7.1 ","7.7 ","780 ","910 ","0.1 ","0.1 ","0.3 ",0.6,,,,
"1558 ","AT BADDI, H.P ","HIMACHAL PRADESH ","17.6 ","19.5 ","8 ","8.6 ","826 ","1236 ","0.1 ","0.1 ","0 ",16.9,,,,
"1560 ","AT NALAGARH, H.P ","HIMACHAL PRADESH ","16 ","18.9 ","8 ","8.6 ","469 ","1963 ","0.1 ","0.1 ","0 ","4.4 ",,,"3.7 ",3.7
"1559 ","AT BAROTIWALA, H.P ","HIMACHAL PRADESH ","21.2 ","21.2 ","7.9 ","7.9 ","748 ","748 ","0.6 ","0.6 ","0 ","0 ",,,"5.5 ",5.5
"1561 ","AT DAMTAL, H.P ","HIMACHAL PRADESH ","17 ","17 ","7.2 ","7.7 ","478 ","716 ","0.1 ","0.2 ","0 ",0,,,,
"1562 ","AT UNA, H.P ","HIMACHAL PRADESH ","14 ","14 ","7.5 ","7.8 ","725 ","1067 ","0.1 ","0.4 ","0.1 ","0.2 ",,,"2 ",2
,SHIMLA D/S OF MSW,,,,,,,,,,,,,,,
,,"HIMACHAL PRADESH ","9 ","20 ","6.8 ","8.4 ","409 ","686 ","2.6 ","18 ","0 ","12.3 ","3.6 ","40 ","22 ",220
1872,"DUMPING SIOT ",,,,,,,,,,,,,,,
,DHARAMSHALA KANGRA D/S,,,,,,,,,,,,,,,
,,"HIMACHAL PRADESH ","18 ","18 ","6.3 ","7.8 ","249 ","312 ","0.2 ","0.4 ","0.1 ",0.2,,,,
1873,"OF MSW DUMPING SIOT ",,,,,,,,,,,,,,,
,SOLAN-D/S OF MSW,,,,,,,,,,,,,,,
,,"HIMACHAL PRADESH ",,,"7.4 ","8.7 ","103 ","679 ","0.1 ","1.2 ","0 ","4.6 ",,,"12 ",26
1874,"DUMPING SIOT- ",,,,,,,,,,,,,,,
"1877 ","BADDI INDUSTRIAL AREA ","HIMACHAL PRADESH ","18 ","20.2 ","7.5 ","8 ","803 ","829 ","0.1 ","0.6 ","0 ",13.8,,,,
,BAROTIWALA INDUSTRIAL,,,,,,,,,,,,,,,
,,"HIMACHAL PRADESH ","18.5 ","19.8 ","7.4 ","8.1 ","681 ","1862 ","0.1 ","0.2 ","0 ",15.6,,,,
1878,"AREA ",,,,,,,,,,,,,,,
"1879 ","NALAGARH INDUSTRIAL AREA ","HIMACHAL PRADESH ","21 ","21 ","7.8 ","7.8 ","761 ","761 ","0.2 ","0.2 ","0 ",0,,,,
"1880 ","KALA AMB INDUSTRIAL AREA ","HIMACHAL PRADESH ","22 ","22 ","7.5 ","7.7 ","710 ","944 ","0.1 ","0.1 ","0.5 ","0.6 ","2 ","2 ","4 ",4
,PAONTA SAHIB INDUSTRIAL,,,,,,,,,,,,,,,
,,"HIMACHAL PRADESH ","23 ","23 ","7.7 ","7.8 ","460 ","975 ","0.1 ","0.1 ","0.6 ","0.7 ","2 ","2 ","4 ",4
1881,"AREA ",,,,,,,,,,,,,,,
,MEHATPUR INDUSTRIAL,,,,,,,,,,,,,,,
,,"HIMACHAL PRADESH ","14 ","14 ","7.2 ","7.7 ","475 ","938 ","0.2 ","0.5 ","0 ","0.1 ",,,"3.6 ",3.6
1882,"AREA ",,,,,,,,,,,,,,,
"1883 ","UNA INDUSTRIAL AREA ","HIMACHAL PRADESH ","14 ","18 ","7.5 ","7.5 ","919 ","932 ","0.2 ","0.2 ","0 ","0.2 ",,,"3.7 ",3.7
"2628 ","HAND PUMP AT SHAMSHI ","HIMACHAL PRADESH ","11.5 ","19 ","6.9 ","7.5 ","372 ","785 ",,,"0.3 ",4.6,,,,
,HAND PUMP AT HAMIRPUR,,,,,,,,,,,,,,,
,,"HIMACHAL PRADESH ",,,"7.4 ","7.8 ","821 ","1072 ","0.2 ","0.3 ","0.2 ",0.2,,,,
2630,"TOWN ",,,,,,,,,,,,,,,
,HAND PUMP AT NADAUN,,,,,,,,,,,,,,,
,,"HIMACHAL PRADESH ",,,"7 ","7.2 ","856 ","1080 ","0.2 ","0.3 ","0.1 ",0.1,,,,
2631,"TOWN ",,,,,,,,,,,,,,,
,HAND PUMP AT BILASPUR,,,,,,,,,,,,,,,
,,"HIMACHAL PRADESH ","17 ","22 ","7.4 ","7.8 ","925 ","1027 ",,,"0.1 ",0.5,,,,
2632,"TOWN ",,,,,,,,,,,,,,,
"2633 ","HAND PUMP AT RECONGPEO ","HIMACHAL PRADESH ",,,"6.8 ","6.8 ","1032 ","1032 ",,,"0.1 ",0.1,,,,
"2634 ","HAND PUMP AT SHIMLA ","HIMACHAL PRADESH ","6 ","7 ","7.9 ","8.1 ","236 ","347 ","0.1 ","0.1 ","0 ",0,,,,
,HAND PUMP AT KANGRA,,,,,,,,,,,,,,,
,,"HIMACHAL PRADESH ","18 ","18 ","7.4 ","7.4 ","754 ","754 ","0.8 ","0.8 ","0.2 ",0.2,,,,
2636,"TEMPLE/ TOWN ",,,,,,,,,,,,,,,
,HAND PUMP AT JWALAJI,,,,,,,,,,,,,,,
,,"HIMACHAL PRADESH ","19 ","20 ","7.8 ","7.8 ","1285 ","1435 ","0.1 ","0.2 ","0 ",0.1,,,,
2637,"TEMPLE ",,,,,,,,,,,,,,,
,HAND PUMP AT CHINTPURNI,,,,,,,,,,,,,,,
,,"HIMACHAL PRADESH ","16 ","20 ","7.7 ","8 ","626 ","1290 ","0.1 ","0.2 ","0 ",0.1,,,,
2638,"TEMPLE/ TOWN ",,,,,,,,,,,,,,,
,HAND PUMP AT CHAMUNDA,,,,,,,,,,,,,,,
,,"HIMACHAL PRADESH ","20 ","20 ","7.2 ","7.7 ","141 ","183 ","0.1 ","0.2 ","0.1 ","0.3 ",,,"3.7 ",3.7
2639,"DEVI TEMPLE/ TOWN ",,,,,,,,,,,,,,,
,,,,,,182,,,,,,,,,,

,Station,,,,,,,,,,,,,,,
Station,,,,,,,,Conductivity,B.O.D.,,Nitrate-N + Nitrite-N,,Faecal Coli form,,Total Coli form,
,"Name ","State Name ",,"Temperature ⁰C ","pH ",,,,,,,,,,,
code,,,,,,,,(μmhos/cm),(mg/l),,(mg/l),,(MPN/100ml),,(MPN/100ml),
,,,"min ","max ","min ","max ","min ","max ","min ","max ","min ","max ","min ","max ","min ",max
,"Water quality criteria ",,,,"6.5-8.5 ",,,,,"<3 mg/l ",,,"<2500MPN/100ml ",,<5000MPN/100ml,
,HAND PUMP AT SANSARPUR,,,,,,,,,,,,,,,
,,"HIMACHAL PRADESH ","17 ","19 ","7.5 ","7.9 ","376 ","425 ","0.1 ","0.1 ","0.1 ",0.1,,,,
2640,"TERRACE IA ",,,,,,,,,,,,,,,
,HAND PUMP AT CHAMBA,,,,,,,,,,,,,,,
,,"HIMACHAL PRADESH ","16 ","18 ","7.4 ","7.4 ","708 ","924 ","0.1 ","0.3 ","0 ","0.2 ",,,"3.6 ",3.6
2641,"TOWN ",,,,,,,,,,,,,,,
,HAND PUMP AT DALHOUSIE,,,,,,,,,,,,,,,
,,"HIMACHAL PRADESH ","15 ","16 ","7.1 ","8.3 ","192 ","453 ","0.1 ","0.2 ","0 ",0.1,,,,
2642,"TOWN ",,,,,,,,,,,,,,,
"2645 ","HAND PUMP AT NAHAN ","HIMACHAL PRADESH ","25 ","25 ","7.9 ","8 ","720 ","1194 ","0.1 ","0.2 ","0.7 ","0.7 ","2 ","2 ","4 ",4
"2646 ","HAND PUMP AT KALA AMB ","HIMACHAL PRADESH ","26 ","26 ","7.4 ","8 ","922 ","1320 ","0.1 ","0.6 ","0.6 ","0.8 ","3.6 ","3.6 ","6 ",6
"2647 ","HAND PUMP AT TAHLIWAL IA ","HIMACHAL PRADESH ","14 ","20 ","7.5 ","7.5 ","775 ","910 ","0.1 ","0.1 ","0 ","0.1 ",,,"3.7 ",3.7
"2648 ","HAND PUMP AT KEYLONG ","HIMACHAL PRADESH ","18 ","18 ","7.9 ","7.9 ","447 ","447 ",,,"0.1 ",0.1,,,,
,,,,,183,,,,,,,,,,,

Table - 22.11: Water Quality of ground water in Jammu and Kashmir - 2016,,,,,,,,,,,,,,,,
Station,,,,,,,,,,,,,,,,
Station,,,,,Conductivity,,B.O.D.,Nitrate-N + Nitrite-N,,Faecal Coli form,,,Total Coli form,,,
"Name State Name ","Temperature ⁰C ","pH ",,,,,,,,,,,,,,
code,,,,,(μmhos/cm),,(mg/l),(mg/l),,,(MPN/100ml),,(MPN/100ml),,,
"min ","max ","min ","max ","min ","max ","min ","max ","min ","max ","min ","max ","min ",max,,,
"Water quality criteria ",,,"6.5-8.5 ",,,,"<3 mg/l ",,,"<2500MPN/100ml ",,<5000MPN/100ml,,,,
DUG WELL AT GAGHWAL,,,,,,,,,,,,,,,,
"2759 JAMMU & KASHMIR 16 ","16 ","7 ","7 ","450 ","450 ",,,"0.4 ",0.4,,,,,,,
"(KATHUA DISTT.) ",,,,,,,,,,,,,,,,
MALADHAR TALAB,,,,,,,,,,,,,,,,
"2760 JAMMU & KASHMIR 16 ","16 ","6.7 ","6.7 ","306 ","306 ",,,"0.6 ",0.6,,,,,,,
"(POND)HATLI (KATHUA) ",,,,,,,,,,,,,,,,
TUBE WELL KATHUA SICOP,,,,,,,,,,,,,,,,
"2761 JAMMU & KASHMIR 17 ","17 ","7.2 ","7.2 ","88 ","88 ",,,"0.8 ",0.8,,,,,,,
"INDUSTRIAL AREA KATHUA ",,,,,,,,,,,,,,,,
GHARANA,,,,,,,,,,,,,,,,
"2762 JAMMU & KASHMIR 19 ","19 ","8.1 ","8.1 ","1542 ","1542 ","50 ","50 ","2.2 ",2.2,,,,,,,
"WETLAND,R.S.PURA ",,,,,,,,,,,,,,,,
GROUND WATER AT IQBAL,,,,,,,,,,,,,,,,
"3288 JAMMU & KASHMIR 16 ","16 ","7.4 ","7.4 ","680 ","680 ","1.5 ","1.5 ","0 ",0,,,,,,,
"PARK ",,,,,,,,,,,,,,,,
GROUND WATER AT,,,,,,,,,,,,,,,,
"3290 JAMMU & KASHMIR 15 ","15 ","7.4 ","7.4 ","1032 ","1032 ","1.3 ","1.3 ","0 ",0,,,,,,,
"ZANAKOT (I) ",,,,,,,,,,,,,,,,
GROUND WATER AT,,,,,,,,,,,,,,,,
"3291 JAMMU & KASHMIR 15.4 ","15.4 ","7.4 ","7.4 ","1001 ","1001 ","1.2 ","1.2 ","0 ",0,,,,,,,
"ZANAKOT (II) ",,,,,,,,,,,,,,,,
GROUND WATER AT,,,,,,,,,,,,,,,,
"3292 JAMMU & KASHMIR 16 ","16 ","7.5 ","7.5 ","505 ","505 ","1 ","1 ","0 ",0,,,,,,,
"SADAKADAL ",,,,,,,,,,,,,,,,
,,,184,,,,,,,,,,,,,

,,,Table - 22.12: Water Quality of ground water in Kerala - 2016,,,,,,,,,,,,,
,Station,,,,,,,,,,,,,,,
Station,,,,,,,,Conductivity,,B.O.D.,Nitrate-N + Nitrite-N,,Faecal Coli form,,Total Coli form,
,"Name ","State Name ",,"Temperature ⁰C ","pH ",,,,,,,,,,,
code,,,,,,,,(μmhos/cm),,(mg/l),(mg/l),,(MPN/100ml),,(MPN/100ml),
,,,"min ","max ","min ","max ","min ","max ","min ","max ","min ","max ","min ","max ","min ",max
,"Water quality criteria ",,,,"6.5-8.5 ",,,,,"<3 mg/l ",,,"<2500MPN/100ml ",,<5000MPN/100ml,
"19 ","WELL AT ELOOR ","KERALA ","26.8 ","27.8 ","6 ","6.6 ","139 ","163 ","0.7 ","0.9 ","0.9 ","2.3 ","11 ","240 ","14 ",460
"22 ","WELL AT CHUNGAPALLY ","KERALA ","27 ","27 ","6.7 ","7.5 ","118 ","122 ","1 ","1 ","0 ","0.5 ","28 ","34 ","52 ",60
"35 ","WELL AT PUNALUR ","KERALA ","24 ","25 ","4.3 ","6.6 ","205 ","224 ","0.4 ","0.8 ","0.5 ","0.9 ","0 ","30 ","0 ",100
"1581 ","PAPPANAMKODE,THIRUVANANTHAPURAM ","KERALA ","32 ","33 ","6.6 ","6.7 ","210 ","350 ","1.1 ","1.2 ","0 ","0 ","55 ","60 ","110 ",120
"1582 ","NEDUMANGAD,THIRUVANANTHAPURAM ","KERALA ","32 ","33 ","6.5 ","6.8 ","140 ","150 ","1 ","1 ","0 ","0 ","22 ","30 ","70 ",80
"1583 ","KUNDARA,KOLLAM DISTT. ","KERALA ","24 ","25 ","6 ","6.1 ","110 ","126 ","0.6 ","0.8 ","0.8 ","1.4 ","10 ","140 ","40 ",340
"1584 ","CHERTHALA,ALLEPPY ","KERALA ","28.5 ","29 ","7.7 ","7.8 ","180 ","206 ","0.4 ","1.1 ","0.1 ","0.2 ","0 ","0 ","150 ",160
"1585 ","VYTTILA,ERNAKULAM DISTT. ","KERALA ","28.2 ","30.1 ","6.9 ","7.7 ","334 ","629 ","0.7 ","1 ","1.1 ","4.6 ","4 ","21 ","6 ",32
"1586 ","EDAYAR ERNAKULAM DISTT. ","KERALA ","27 ","28.4 ","5.6 ","5.9 ","125 ","154 ","0.6 ","0.9 ","0.8 ","0.8 ","0 ","20 ","10 ",38
"1587 ","KALAMASSERY ERNAKULAM DISTT. ","KERALA ","27 ","28.4 ","6.3 ","6.6 ","229 ","343 ","0.8 ","0.9 ","6.8 ","7 ","0 ","21 ","26 ",30
"1588 ","PUNKUNNAM TRISSUR DISTT. ","KERALA ","28 ","29 ","8.3 ","8.4 ","350 ","379 ","1 ","1 ","2.4 ","2.9 ","0 ","0 ","0 ",240
"1589 ","MALAPURAM ","KERALA ","30 ","30.5 ","6.1 ","6.5 ","224 ","288 ","1.4 ","1.6 ","0 ","5.5 ","20 ","88 ","32 ",120
"1590 ","MAVOOR, KOZHIKKODE DISTT. ","KERALA ","27 ","28 ","6.9 ","7.8 ","78 ","95 ","0 ","1 ","2.5 ","3.2 ","6 ","18 ","8 ",26
"1591 ","KANNUR (MUNICIPALITY) KANNUR DISTTM ","KERALA ","28 ","29 ","4.7 ","4.9 ","104 ","111 ","0.5 ","0.9 ","4.5 ","7.9 ","180 ","1200 ","480 ",1400
"1592 ","PAYYANNUR, KANNUR DISTT. ","KERALA ","28 ","29 ","6 ","6.3 ","242 ","250 ","0.5 ","0.8 ","0.9 ","2.5 ","30 ","212 ","1000 ",250
"2308 ","FATHIMAPURAM (CHANGANASSERY) ","KERALA ","27 ","28 ","6.1 ","6.5 ","183 ","220 ","0.3 ","0.5 ","4.8 ","6 ","500 ","1600 ","1100 ",2800
"2309 ","KAROOR (PALA) ","KERALA ","27 ","27 ","6.1 ","6.5 ","83 ","101 ","0.8 ","1 ","3.5 ","4.5 ","200 ","350 ","300 ",850
"2310 ","VAIKOM ","KERALA ","27.5 ","28 ","6.6 ","7.6 ","192 ","265 ","0.5 ","0.8 ","0.1 ","0.5 ","0 ","0 ","0 ",0
"2311 ","VADAVATHOOR (KOTTAYAM) ","KERALA ","27 ","27 ","5.3 ","5.8 ","124 ","136 ","0.2 ","0.7 ","5.9 ","7.3 ","0 ","100 ","100 ",350
"2313 ","SARVODAPURAM, ALAPPUZHA ","KERALA ","28 ","29 ","7.6 ","8 ","262 ","540 ","0.9 ","1.2 ","0.1 ","0.2 ","0 ","0 ","110 ",120
"2314 ","KUREEPUZHA (KOLLAM) ","KERALA ","24 ","25 ","7.3 ","7.3 ","146 ","158 ","1.2 ","1.2 ","1 ","1.6 ","140 ","280 ","360 ",680
"2315 ","K.M.M.L. (KOLLAM) ","KERALA ","24 ","28 ","8 ","8.1 ","342 ","400 ","1.2 ","1.6 ","1.1 ","1.2 ","160 ","180 ","400 ",500
"2316 ","CHELLORA TRENCHING GROUND (KANNUR) ","KERALA ","27 ","27 ","5.1 ","5.5 ","41 ","88 ","0.7 ","1.3 ","1 ","1.4 ","4 ","440 ","112 ",950
,PUNNALPETTIPPALAM (TELLICHERRY,,,,,,,,,,,,,,,
,,"KERALA ","27 ","28 ","5.8 ","6.6 ","350 ","431 ","0.7 ","0.9 ","5.4 ","13 ","48 ","288 ","350 ",480
2317,"MUNICIPALITY ",,,,,,,,,,,,,,,
"2320 ","MANJERI ","KERALA ","30.5 ","30.5 ","5.7 ","6.5 ","174 ","174 ","1 ","2 ","0 ","3.9 ","40 ","56 ","68 ",88
"2321 ","LALOOR (THRISSUR) ","KERALA ","29 ","30 ","6.7 ","7.9 ","360 ","422 ","0.3 ","1 ","2.8 ","4.8 ","40 ","180 ","260 ",310
"2322 ","OLLUR (THRISSUR) ","KERALA ","29 ","29 ","5.3 ","6.3 ","270 ","373 ","0.5 ","1 ","2.2 ","3 ","0 ","20 ","0 ",220
,BRAHMAPURAM M.S.W. DUMPARK,,,,,,,,,,,,,,,
